time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
31,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.489999771118164,1.0099997520446777,6.0,27.1447995208588,0.4518717175710803,0.55,0.55,0.0023896292071272653,0.06139392351559076,0.0772399978312656,1.0,1.0,36.22117227241481,-9.076372751556011,-7.344819988597114,36.355740358171985,-40.033943445136,0.18346481401870207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9558927325052853,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
32,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.149999618530273,1.6599998474121094,6.0,46.167579302116465,0.45450507341772634,0.55,0.55,0.0037733172824065634,0.06516724079799732,0.08058807224369942,1.0,1.0,54.999124720719244,-8.83154541860278,-7.110060785944335,36.81819198708365,-39.92513129715679,0.1780848441806043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9107690498678842,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
33,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.0,1.8500003814697266,6.0,60.20907511388486,0.45705442315722256,0.55,0.55,0.004863114350942,0.07003035514893932,0.08503950930417253,1.0,1.0,68.8036185062895,-8.594543392404638,-6.883244296639845,37.26586248101347,-39.81979706329095,0.17285985374810878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8670447223012545,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
34,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.670000076293945,1.6700000762939453,6.0,64.61619768816456,0.45882787726963753,0.55,0.55,0.005042613636363637,0.07507296878530295,0.08979573980037345,1.0,1.0,71.0,-6.383802311835439,-4.788326103520446,37.69925193672783,-39.717823073711095,0.12055862413793268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8271555664874746,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
35,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.869999885559082,0.19999980926513672,6.0,24.631310972316605,0.46123967315465764,0.55,0.55,0.00215146637097292,0.07722443515627588,0.09155774152484193,1.0,1.0,32.836802018049234,-8.205491045732629,-6.511848889554342,38.00073913583838,-39.6468849092145,0.1642461672453085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7158177170693762,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
36,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.369999885559082,-4.5,6.0,-66.88433708435322,0.4661105157264697,0.55,0.55,0.0,0.07722443515627588,0.09077118201862826,0.0,3.0,0.0,-15.194860124827816,-13.15127494389263,38.41074443629179,-39.550413073813694,0.3325192816405774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6292758070482768,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
37,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,3.869999885559082,-4.5,6.0,-31.011933923979722,0.4681650302723723,0.55,0.55,0.0,0.07722443515627588,0.09043941232521098,0.0,3.0,0.0,-7.189215194921022,-5.5471892739369535,39.23878767349985,-39.355579370941214,0.14095051737525185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5410060893369828,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
38,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,5.449999809265137,1.5799999237060547,6.0,26.428093919258878,0.4573631808163995,0.55,0.55,0.0,0.07722443515627588,0.09218373012013481,0.0,0.0,0.0,26.428093919258878,29.164993531126466,39.58805514630328,-39.27339878910511,0.7367119557488512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7711017348210896,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
39,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.0,1.5500001907348633,6.0,33.546234428656284,0.44373350040595033,0.55,0.55,0.0,0.07722443515627588,0.09438469525818582,0.0,0.0,0.0,33.546234428656284,36.800137108212766,37.75174073878791,-39.70547276734402,0.9747931191528495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3518431165773657,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
40,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.520000457763672,1.5200004577636719,6.0,40.361537065547765,0.43060953926927936,0.55,0.55,0.0,0.07722443515627588,0.09650399520250469,0.0,0.0,0.0,32.04389087305869,35.43469506901155,35.43469506901155,-40.250659983761985,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-5.6844212497191355,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
41,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.039999961853027,1.5199995040893555,6.0,47.68242014400195,0.4339230753873574,0.55,0.55,0.006037961571228167,0.08326239672750405,0.10200687618050255,1.0,1.0,58.42756160976681,-10.74514146576486,-8.94654751881069,33.20362167577749,-40.77561842922883,0.2194092416854091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3915686442343698,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
42,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.40999984741211,-1.630000114440918,6.0,-16.925171648423326,0.4391197386019722,0.55,0.55,9.772727272727273e-05,0.08336012400023132,0.10126542936953008,1.0,3.0,0.0,-16.120768326910873,-14.03099067945986,33.766922815850755,-40.643076984505704,0.34522461684701855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.1416511240947753,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
43,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,4.190000057220459,-4.21999979019165,6.0,-31.128057298322574,0.44144170386709564,0.55,0.55,9.772727272727273e-05,0.0834578512729586,0.1009881981365257,1.0,3.0,0.0,-7.950756633822005,-6.269306215833372,34.65035556233527,-40.435210455921116,0.15504571746121154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.1013950060673492,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
44,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,5.639999866485596,1.4499998092651367,6.0,25.76426390906753,0.44440935742109,0.55,0.55,0.002341041761115537,0.08579889303407413,0.1028500135462187,1.0,1.0,35.534510561028924,-9.770246651961394,-8.012664595784727,35.04508965740626,-40.342331845316174,0.19861679355837766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0994761823231853,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
45,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.369999885559082,1.7300000190734863,6.0,38.213259356924866,0.44728163766486523,0.55,0.55,0.003223763540943198,0.08902265657501733,0.10560995192817905,1.0,1.0,47.71641718902677,-9.503157832101905,-7.755156658193157,35.5495907615853,-40.2236257031564,0.19280103478052701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.071071130844298,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
46,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.34000015258789,1.9700002670288086,6.0,53.4199610909017,0.4500618032145434,0.55,0.55,0.004370441611998869,0.0933930981870162,0.10953144336170118,1.0,1.0,62.664613701063836,-9.244652610162134,-7.506446984131137,36.03787840302709,-40.10873449340539,0.18715242649616218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0485587469613264,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
47,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.489999771118164,1.1499996185302734,6.0,41.44266419650728,0.452752989533611,0.55,0.55,0.0034270947074264437,0.09682019289444264,0.1125239565463117,1.0,1.0,50.437101907198375,-8.994437710691095,-7.266203061482391,36.51050654647238,-39.997527871418264,0.18166630409862727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9517007961293578,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
48,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.069999694824219,1.5799999237060547,6.0,59.12410822803471,0.45535821430061196,0.55,0.55,0.004787849831265537,0.10160804272570818,0.11689110620587252,1.0,1.0,67.87633917000973,-8.752230941975021,-7.034106870902634,36.96800822071387,-39.88988041865556,0.17633812879551647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9085906330395449,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
49,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,13.220000267028809,1.1500005722045898,6.0,52.59137055359576,0.4578803825008092,0.55,0.55,0.004247678470649694,0.10585572119635787,0.12073149674945688,1.0,1.0,61.109131266540686,-8.517760712944927,-6.809854140532478,37.410896431104035,-39.78567142797552,0.171163484141783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8345536966795792,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
50,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.199999809265137,1.9799995422363281,6.0,88.19381547417662,0.45068959250339685,0.55,0.55,0.005042613636363637,0.11089833483272152,0.12693530255047442,1.0,1.0,71.0,17.193815474176617,19.415132993013362,37.83966502513756,-39.68478469996763,0.5130894520370501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0481088775053515,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
51,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,16.940000534057617,1.7400007247924805,6.0,89.87416490756826,0.44284667493570073,0.55,0.55,0.005042613636363637,0.11594094846908515,0.13324441603329615,1.0,1.0,71.0,18.874164907568257,21.1758774327795,36.617230725577464,-39.97241629986413,0.5783036295529569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.1837758247291736,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
52,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,18.829999923706055,1.8899993896484375,6.0,106.56787142209353,0.4297785509582677,0.55,0.55,0.005042613636363637,0.12098356210544878,0.14039731284783377,1.0,1.0,71.0,32.058210858150304,35.283934739069124,35.283934739069124,-40.28613300257197,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-5.798509031290617,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
53,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.0,1.1700000762939453,6.0,82.34342622995327,0.42487557278137,0.55,0.55,0.005042613636363637,0.1260261757418124,0.14623167535247636,1.0,1.0,71.0,11.343426229953266,13.238041077623867,33.06235366290551,-40.80885796166929,0.40039620931392916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.468138324656403,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
54,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,21.239999771118164,1.239999771118164,6.0,91.13454816688704,0.4165449576858738,0.55,0.55,0.005042613636363637,0.13106878937817604,0.15261954381885431,1.0,1.0,71.0,20.134548166887043,22.49266075783975,32.228847372832895,-41.0049770887452,0.6979045976307486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6051300140564286,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
55,map_rule_zero_offset,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,22.809999465942383,1.5699996948242188,6.0,114.86650888026517,0.40513286775750396,0.55,0.55,0.005042613636363637,0.13611140301453967,0.15950501886709584,1.0,1.0,71.0,27.63808122525359,30.812642806598543,30.812642806598543,-41.33820169256505,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-6.191051445729849,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
