time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
11,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.079999923706055,-2.5799999237060547,-2.0,-54.8423404131413,0.6328638502443159,0.55,0.5507787107378245,9.772727272727273e-05,0.008749442460806415,-0.004631681681517319,1.0,3.0,0.0,-13.22350236373621,-11.283757765756292,57.0,-29.705225543884538,0.3798576701289951,0.0,0.09694406390190125,0.00077871073782444,0.09694406390190125,0.00077871073782444,0.09694406390190125,0.00077871073782444,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6699246877546996,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
12,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.849999904632568,-3.2300000190734863,-2.0,-48.452721778591894,0.6356447744747513,0.55,0.5514922092854977,9.772727272727273e-05,0.008847169733533687,-0.004983027101503898,1.0,3.0,0.0,-9.246783911254164,-7.508495422175549,57.0,-29.370891980454726,0.2556441059798995,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.7202701455510154,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
13,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.760000228881836,-1.0899996757507324,-2.0,-15.11234523083832,0.6379464017449025,0.55,0.5514922092854977,0.0,0.008847169733533687,-0.005354701361635962,0.0,3.0,0.0,-7.893010901288991,-6.21439362940823,57.0,-29.14841804201989,0.21319831561526462,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.7730819071238417,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
14,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.130000114440918,0.36999988555908203,-2.0,3.391297611251871,0.6361493901172559,0.55,0.5514922092854977,0.0,0.008847169733533687,-0.0050645140772672004,0.0,0.0,0.0,3.391297611251871,4.851931394645604,57.0,-28.9642878604078,0.08512160341483516,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6566224196562602,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
15,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.130000114440918,2.0,-2.0,33.02138255691843,0.6227337440595677,0.55,0.5514922092854977,0.0,0.008847169733533687,-0.002898111902879752,0.0,0.0,0.0,33.02138255691843,36.222244355758065,57.0,-29.108048790619524,0.6354779711536502,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4611320137594057,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
16,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.0,1.869999885559082,-2.0,37.21697074660998,0.607600801435609,0.55,0.5514922092854977,0.0,0.008847169733533687,-0.0004543950915945564,0.0,0.0,0.0,37.21697074660998,40.85894508468862,57.0,-30.18130047523458,0.7168235979769934,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.2755855778245433,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
17,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.029999732971191,1.0299997329711914,-2.0,21.43492270340891,0.5987663165248884,0.55,0.5514922092854977,0.0,0.008847169733533687,0.0009722262755672614,0.0,0.0,0.0,21.43492270340891,23.85310925894565,57.0,-31.391935885151277,0.4184756010341342,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8712558540581534,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
18,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,13.289999961853027,1.260000228881836,-2.0,29.7246603593994,0.586665583522761,0.55,0.5514922092854977,0.0,0.008847169733533687,0.0029262920115567404,0.0,0.0,0.0,29.7246603593994,32.67197910574404,56.85195798298662,-32.07402100850669,0.5746852046066977,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.45830722937643803,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
19,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.220000267028809,1.9300003051757812,-2.0,53.96186678870737,0.585449811650332,0.55,0.5514922092854977,0.005547023268167439,0.014394193001701125,0.008669642077305407,1.0,1.0,52.02733120565789,1.934535583049481,3.2825840555580044,55.39987002273132,-32.80006498863434,0.05925255879140358,0.0,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,0.09694406390190125,0.0014922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-4.665958598431677,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
20,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.550000190734863,0.3299999237060547,-2.0,7.463567843246747,0.5842388998899566,0.55,0.5504922092854977,0.00034809732602856765,0.014742290327729692,0.009213281374208002,1.0,1.0,5.540899713180858,1.9226681300658894,3.2694617530136973,55.25397739803985,-32.873011300980075,0.05917151863043406,0.0,-0.1491134651005268,0.0004922092854976654,-0.1491134651005268,0.0004922092854976654,-0.1491134651005268,0.0004922092854976654,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6563094074244168,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
21,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,14.770000457763672,-0.7799997329711914,-2.0,-23.543578869264906,0.5908305839319132,0.55,0.5504831213504077,9.772727272727273e-05,0.014840017600456964,0.00824656206121261,1.0,3.0,0.0,-20.0656545739278,-17.79754691328299,55.10866798679479,-32.94566600660261,0.5402090493394852,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6552456844185838,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
22,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.470000267028809,0.6999998092651367,-2.0,18.390870363517685,0.5894990169506154,0.55,0.5504831213504077,0.0009779309350238022,0.015817948535480766,0.009439518764747433,1.0,1.0,16.17175992153488,2.2191104419828065,3.595230849504361,55.89967007182959,-32.550164964085205,0.06431577941130216,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.2736694506203396,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
23,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,14.84000015258789,-0.630000114440918,-2.0,-19.540899702907375,0.595904494015053,0.55,0.5504831213504077,9.772727272727273e-05,0.01591567580820804,0.008502868760322699,1.0,3.0,0.0,-19.540899702907375,-17.294788073981596,55.739882034073844,-32.63005898296308,0.5300262583960272,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8320819361082467,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
24,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,14.8100004196167,-0.029999732971191406,-2.0,-3.1330141452172846,0.5965484846232523,0.55,0.5504831213504077,0.0,0.01591567580820804,0.008398875061630227,0.0,3.0,0.0,-3.1330141452172846,-1.7387746421381298,56.50853928180636,-32.24573035909682,0.053922631702699376,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.863214854923696,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
25,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.3100004196167,0.5,-2.0,12.293832292385293,0.5912720031897478,0.55,0.5504831213504077,0.0,0.01591567580820804,0.009250938451011928,0.0,0.0,0.0,12.293832292385293,14.246499870461923,56.585818154790275,-32.20709092260486,0.2517680283687104,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5961828752565583,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
26,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.460000038146973,0.14999961853027344,-2.0,2.0628993533976088,0.5900038222076585,0.55,0.5504831213504077,0.0,0.01591567580820804,0.009455728442138798,0.0,0.0,0.0,2.0628993533976088,3.4240886516411493,55.952640382769744,-32.52367980861513,0.06119619428532948,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5557861897769822,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
27,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.1899995803833,-4.270000457763672,-2.0,-90.22207836050173,0.5947929838758498,0.55,0.5504831213504077,0.0,0.01591567580820804,0.008682359033997854,0.0,3.0,0.0,-14.962469148476176,-12.930736504116448,55.80045866491902,-32.59977066754049,0.3966511493588987,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.71758295705928,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
28,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.920000076293945,-4.2699995040893555,-2.0,-56.01236443506401,0.5975322969514724,0.55,0.5504831213504077,0.0,0.01591567580820804,0.008240005845948754,0.0,3.0,0.0,-9.129835292237265,-7.396145304181094,56.37515806510198,-32.312420967449015,0.22889480524012254,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8215410048977405,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
29,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.53000020980835,-0.3899998664855957,-2.0,-6.183578538185122,0.5992361669190991,0.55,0.5504831213504077,0.0,0.01591567580820804,0.007964859379884628,0.0,3.0,0.0,-6.183578538185122,-4.60044891259208,56.70387563417668,-32.14806218291166,0.14310190413397467,0.0,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,-0.1491134651005268,0.00048312135040760044,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8904120444340614,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
30,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.480000019073486,-0.05000019073486328,-2.0,-2.078238113347819,0.5995169064534855,0.55,0.550957090780139,0.0,0.01591567580820804,0.00791952464646098,0.0,3.0,0.0,-2.078238113347819,-0.7579967428435264,56.908340030291896,-32.04582998485405,0.023653521946592784,0.0,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9022169089666437,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
31,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.489999771118164,1.0099997520446777,-2.0,12.776370740544799,0.5940510656642238,0.55,0.550957090780139,0.0,0.01591567580820804,0.008802166400707787,0.0,0.0,0.0,12.776370740544799,14.757770131006543,56.94202877441827,-32.02898561279086,0.2591718357888331,0.0,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6908913751484301,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
32,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.149999618530273,1.6599998474121094,-2.0,27.126300160545455,0.5926586098442889,0.55,0.550957090780139,0.003572943823788079,0.019488619631996117,0.01259996852077723,1.0,1.0,24.756131541920787,2.3701686186246675,3.7596307138244835,56.28612787970686,-32.356936060146566,0.06679497871765955,0.0,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-3.402043887860675,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
33,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.0,1.8500003814697266,-2.0,36.79488427395272,0.5912969744191466,0.55,0.550957090780139,0.002268189079562385,0.021756808711558502,0.015088038918992963,1.0,1.0,34.50130072542447,2.2935835485282468,3.676415647883914,56.11903318131466,-32.44048340934267,0.06551102967162324,0.0,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.2981232482377,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
34,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.670000076293945,1.6700000762939453,-2.0,38.21803956055522,0.5899655760100936,0.55,0.550957090780139,0.002373918106948173,0.024130726818506674,0.017676955572857596,1.0,1.0,35.9993459604098,2.2186936001454214,3.5947757044431414,55.9556369302976,-32.5221815348512,0.0642433166996393,0.0,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,-0.09188794903457165,0.0009570907801389694,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.335064543028484,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
