time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
218,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5138745770342478,0.55,0.552946085170915,0.00031661657287086504,0.04406753643433666,0.04990118727210766,1.0,1.0,5.0,-5.0,-3.490384615384616,46.50982103898152,-37.245089480509236,0.0937139543512487,0.0,-0.1483194402060017,0.002946085170914953,-0.15739364549517632,0.003126327097415924,-0.15739364549517632,0.003126327097415924,0.9423470670583539,0.9423470670583539,1.0,0.9674049952143726,0.8615511874963276,mass_scale,1.349,0.9423470670583538,0.0,0.0,-0.07510454645511555,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
219,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5151673120769829,0.55,0.5529515832094399,0.00031661657287086504,0.04438415300720753,0.05000904878424978,1.0,1.0,5.0,-5.0,-3.490384615384616,46.664949244109735,-37.16752537794513,0.09390952396997025,0.0,-0.14859623668299857,0.002951583209439838,-0.15739364549517632,0.003126327097415924,-0.15739364549517632,0.003126327097415924,0.9441056925487671,0.9441056925487671,1.0,0.967632875288729,0.8479177190199189,mass_scale,1.349,0.9441056925487672,0.0,0.0,-0.06788154273020786,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
220,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5164600471197179,0.55,0.5531991348668704,0.00031661657287086504,0.044700769580078396,0.0501169102963919,1.0,1.0,5.0,-5.0,-3.490384615384616,46.82007744923794,-37.08996127538103,0.09410591155568034,0.0,-0.5803927797707077,0.003199134866870391,-0.6485962366829986,0.003575073480606079,-0.6485962366829986,0.003575073480606079,0.8948445071758482,0.9458394708697123,1.0,0.8948445071758482,0.8342842505435102,mass_scale,1.349,0.8948445071758482,0.0,0.0,-0.06306228801002037,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
221,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.517752782162453,0.55,0.5533875546315203,0.00031661657287086504,0.045017386152949264,0.05022477180853401,1.0,1.0,5.0,-5.0,-3.490384615384616,46.97520565436615,-37.012397172816925,0.09430312225083505,0.0,-0.6625275923951,0.0033875546315202936,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9475482531749262,0.9475482531749262,1.0,0.9479810779135112,0.8206507820671014,mass_scale,1.349,0.9475482531749262,0.0,0.0,-0.05702384513875701,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
222,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5190455172051881,0.55,0.5533935737661051,0.00031661657287086504,0.04533400272582013,0.050332633320676126,1.0,1.0,5.0,-5.0,-3.490384615384616,47.130333859494364,-36.93483307025282,0.09450116124108758,0.0,-0.6637047963603651,0.003393573766105106,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9492318925791132,0.9492318925791132,1.0,0.9641581644824369,0.8070173135906927,mass_scale,1.349,0.9492318925791131,0.0,0.0,-0.05220445887943418,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
223,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5203382522479232,0.55,0.5533953698983367,0.00031661657287086504,0.045650619298691,0.05044049483281825,1.0,1.0,5.0,-5.0,-3.490384615384616,47.28546206462257,-36.85726896768871,0.09470003375574289,0.0,-0.664056078418494,0.0033953698983366447,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9497342968629083,0.9497342968629083,1.0,0.9645061746555195,0.8029089380194789,mass_scale,1.349,0.9497342968629084,0.0,0.0,-0.048516011693071896,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
224,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5216309872906583,0.55,0.5533952032496452,0.00031661657287086504,0.045967235871561866,0.05054835634496036,1.0,1.0,5.0,-5.0,-3.490384615384616,47.440590269750786,-36.77970486512461,0.09489974506821781,0.0,-0.664023485776195,0.0033952032496451174,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9496876828024053,0.9496876828024053,1.0,0.964610022190405,0.8032909138672985,mass_scale,1.349,0.9496876828024052,0.0,0.0,-0.04518016303219797,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
225,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5229237223333933,0.55,0.5533950358265406,0.00031661657287086504,0.046283852444432734,0.050656217857102476,1.0,1.0,5.0,-5.0,-3.490384615384616,47.59571847487899,-36.702140762560504,0.09510030049650736,0.0,-0.6639907416765668,0.003395035826540595,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9496408521273352,0.9496408521273352,1.0,0.9646003870112667,0.8036745008000327,mass_scale,1.349,0.9496408521273352,0.0,0.0,-0.04199447772545784,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
226,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5242164573761284,0.55,0.5533948676236704,0.00031661657287086504,0.0466004690173036,0.05076407936924459,1.0,1.0,5.0,-5.0,-3.490384615384616,47.7508466800072,-36.6245766599964,0.09530170540365664,0.0,-0.663957845072735,0.0033948676236703287,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9495938033404561,0.9495938033404561,1.0,0.9645907070576518,0.8040597090319923,mass_scale,1.349,0.9495938033404561,0.0,0.0,-0.038957339938986105,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
227,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5255091924188635,0.55,0.5533901076080882,0.00031661657287086504,0.04691708559017447,0.05087194088138671,1.0,1.0,5.0,-5.0,-3.490384615384616,47.905974885135414,-36.547012557432296,0.09550396519823895,0.0,-0.6630268957578138,0.0033901076080880776,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9482623578168681,0.9482623578168681,1.0,0.9645809820200788,0.8148931391831132,mass_scale,1.349,0.9482623578168681,0.0,0.0,-0.03607102487756811,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
228,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5268019274615986,0.55,0.5533821779275482,0.00031661657287086504,0.04723370216304534,0.050979802393528825,1.0,1.0,5.0,-5.0,-3.490384615384616,48.06110309026362,-36.469448454868186,0.09570708533483993,0.0,-0.6614760330476708,0.0033821779275481248,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9460443109479101,0.9460443109479101,1.0,0.9643057707212925,0.8326604252465875,mass_scale,1.349,0.94604431094791,0.0,0.0,-0.0333302773373802,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
229,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5280946625043337,0.55,0.5533720275698678,0.00031661657287086504,0.047550318735916204,0.05108766390567094,1.0,1.0,5.0,-5.0,-3.490384615384616,48.216231295391836,-36.39188435230408,0.09591107131454787,0.0,-0.6594908570822856,0.003372027569867757,-0.6992019563913345,0.003575073480606079,-0.6992019563913345,0.003575073480606079,0.9432051084153101,0.9432051084153101,1.0,0.9638472979195442,0.8549233425202236,mass_scale,1.349,0.94320510841531,0.0,0.0,-0.030736036589221503,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
230,new_robust_confidence_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.5293873975470688,0.55,0.5538440203138847,0.00031661657287086504,0.04786693530878707,0.051195525417813054,1.0,1.0,5.0,-5.0,-3.490384615384616,48.37135950052004,-36.31432024973998,0.09611592868545042,0.0,-0.8530161488716659,0.003844020313884697,-0.9041847288608551,0.004074605703353882,-0.9041847288608551,0.004074605703353882,0.9434091526256427,0.9434091526256427,1.0,0.9468621469538192,0.8533405418900991,mass_scale,1.349,0.9434091526256428,0.0,0.0,-0.02928848177137887,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
