time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
165,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4297265116166976,0.55,0.5508274617791177,0.0,0.004127026917903065,0.023549181142479416,0.0,0.0,0.0,0.0,1.05,33.1196180859497,-40.79538397977654,0.031703264128080035,0.0,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.3245101628826372,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
166,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.42933762272780873,0.55,0.5508274617791177,0.0,0.004127026917903065,0.023611980185541614,0.0,0.0,0.0,0.0,1.05,33.05350697483859,-40.810939535332096,0.03176667458612771,0.0,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.3307323851048594,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
167,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.800000011920929,0.800000011920929,0.0,1.151741322091797,0.4284479056714708,0.55,0.5508274617791177,0.0,0.004127026917903065,0.023755654590572262,0.0,0.0,0.0,1.151741322091797,2.402236052112414,32.987395863727485,-40.826495090887654,0.07282284609661722,0.0,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.344973266950475,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
168,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,1.215000033378601,0.4150000214576721,0.0,0.9692179910161701,0.42763584682891803,0.55,0.5508274617791177,0.0,0.004127026917903065,0.023886788494573007,0.0,0.0,0.0,0.9692179910161701,2.1925588748923874,32.83614396415003,-40.86208377314117,0.06677272694644619,0.0,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.3579653697226104,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
169,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,1.7050000429153442,0.49000000953674316,0.0,1.574474228094298,0.4265686587500907,0.55,0.5508274617791177,0.0,0.004127026917903065,0.024059121497732924,0.0,0.0,0.0,1.574474228094298,2.8814078128338343,32.69809396091606,-40.89456612684328,0.08812158336439956,0.0,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,-0.14220771566033363,0.0008274617791175843,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.3750431343795992,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
170,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,2.309999942779541,0.6049998998641968,0.0,2.5787422363201924,0.42509277990660155,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02429745121528201,0.0,0.0,0.0,2.5787422363201924,3.9848728774206625,32.516671987515416,-40.93725364999637,0.12254860764812066,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.3986823116358087,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
171,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,1.4950000047683716,-0.8149999380111694,0.0,-1.8005759021246142,0.4252804930797854,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02426713868133486,0.0,3.0,0.0,-1.8005759021246142,-0.5068255675963502,32.26577258412226,-40.996288803735936,0.01236271824561261,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.395650380650077,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
172,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.04500000178813934,-1.4500000029802322,0.0,-0.10002464178724746,0.424922423766883,0.55,0.5508944512158632,0.0,0.004127026917903065,0.024324960878992538,0.0,3.0,0.0,-0.10002464178724746,0.9667871448364949,32.29768382356351,-40.98878027680858,0.029933637040906114,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.401381329502824,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
173,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,-0.04500000178813934,0.0,0.0,0.4245335348779941,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02438775992205474,0.0,0.0,0.0,0.0,1.05,32.236812040370104,-41.00310304932468,0.03257145894839374,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4076038845764667,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
174,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.42414464598910523,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02445055896511694,0.0,0.0,0.0,0.0,1.05,32.170700929259,-41.01865860488024,0.03263839362122923,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.413826106798689,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
175,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.42375575710021635,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02451335800817914,0.0,0.0,0.0,0.0,1.05,32.104589818147886,-41.034214160435795,0.032705603963407825,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.420048329020911,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
176,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.42336686821132746,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02457615705124134,0.0,0.0,0.0,0.0,1.05,32.038478707036774,-41.049769715991346,0.03277309168145313,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.426270551243133,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
177,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4229779793224386,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02463895609430354,0.0,0.0,0.0,0.0,1.05,31.972367595925665,-41.065325271546904,0.032840858496003426,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.432492773465355,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
178,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4225890904335497,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02470175513736574,0.0,0.0,0.0,0.0,1.05,31.906256484814556,-41.080880827102455,0.03290890614195797,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4387149956875773,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
179,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4222002015446608,0.55,0.5508944512158632,0.0,0.004127026917903065,0.02476455418042794,0.0,0.0,0.0,0.0,1.05,31.840145373703447,-41.09643638265801,0.03297723636862499,0.0,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,-0.1403925083577633,0.0008944512158632279,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4449372179097995,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
180,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.42181131265577193,0.55,0.5509331204742194,0.0,0.004127026917903065,0.024827353223490143,0.0,0.0,0.0,0.0,1.05,31.774034262592334,-41.11199193821357,0.03304585093987163,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4511734957491753,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
181,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.42142242376688305,0.55,0.5509331204742194,0.0,0.004127026917903065,0.02489015226655234,0.0,0.0,0.0,0.0,1.05,31.707923151481225,-41.12754749376912,0.033114751634275665,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4573830744404326,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
182,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.42103353487799416,0.55,0.5509331204742194,0.0,0.004127026917903065,0.024952951309614543,0.0,0.0,0.0,0.0,1.05,31.641812040370116,-41.14310304932468,0.03318394024527927,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4636052966626547,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
183,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4206446459891053,0.55,0.5509331204742194,0.0,0.004127026917903065,0.025015750352676742,0.0,0.0,0.0,0.0,1.05,31.575700929259007,-41.15865860488024,0.033253418581344556,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.469827518884877,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
184,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4202557571002164,0.55,0.5509331204742194,0.0,0.004127026917903065,0.025078549395738944,0.0,0.0,0.0,0.0,1.05,31.509589818147894,-41.17421416043579,0.033323188466111174,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.476049741107099,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
185,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4198668682113275,0.55,0.5509331204742194,0.0,0.004127026917903065,0.025141348438801142,0.0,0.0,0.0,0.0,1.05,31.443478707036785,-41.189769715991346,0.033393251738555854,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.482271963329321,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
186,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.41947797932243863,0.55,0.5509331204742194,0.0,0.004127026917903065,0.02520414748186334,0.0,0.0,0.0,0.0,1.05,31.377367595925676,-41.2053252715469,0.03346361025315398,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4884941855515432,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
187,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.41908909043354975,0.55,0.5509331204742194,0.0,0.004127026917903065,0.02526694652492554,0.0,0.0,0.0,0.0,1.05,31.311256484814564,-41.220880827102455,0.033534265880043254,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.4947164077737654,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
188,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.41870020154466087,0.55,0.5509331204742194,0.0,0.004127026917903065,0.02532974556798774,0.0,0.0,0.0,0.0,1.05,31.245145373703455,-41.23643638265801,0.033605220505189305,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.5009386299959875,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
189,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.418311312655772,0.55,0.5509331204742194,0.0,0.004127026917903065,0.02539254461104994,0.0,0.0,0.0,0.0,1.05,31.179034262592346,-41.251991938213564,0.033676476030553584,0.0,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,-0.13302798941731453,0.0009331204742193222,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.5071608522182096,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
190,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4179224237668831,0.55,0.5508446710556746,0.0,0.004127026917903065,0.02545534365411214,0.0,0.0,0.0,0.0,1.05,31.112923151481233,-41.26754749376912,0.03374803437426327,0.0,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.513394226517898,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
191,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4175335348779942,0.55,0.5508446710556746,0.0,0.004127026917903065,0.02551814269717434,0.0,0.0,0.0,0.0,1.05,31.046812040370124,-41.28310304932468,0.033819897470783365,0.0,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.519594144585188,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
192,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.41714464598910533,0.55,0.5508446710556746,0.0,0.004127026917903065,0.02558094174023654,0.0,0.0,0.0,0.0,1.05,30.980700929259015,-41.29865860488023,0.033892067271091064,0.0,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.52581636680741,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
193,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.41675575710021645,0.55,0.5508446710556746,0.0,0.004127026917903065,0.02564374078329874,0.0,0.0,0.0,0.0,1.05,30.914589818147903,-41.31421416043579,0.033964545742852285,0.0,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.532038589029632,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
194,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.41636686821132757,0.55,0.5508446710556746,0.0,0.004127026917903065,0.025706539826360942,0.0,0.0,0.0,0.0,1.05,30.848478707036794,-41.32976971599134,0.03403733487060048,0.0,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.5382608112518543,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
195,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4159779793224387,0.55,0.5508446710556746,0.0,0.004127026917903065,0.02576933886942314,0.0,0.0,0.0,0.0,1.05,30.782367595925685,-41.3453252715469,0.03411043665591781,0.0,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,-0.12610658258199692,0.0008446710556745529,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.5444830334740764,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
