time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
35,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.430000305175781,-0.38000011444091797,0.0,-4.451427411659045,0.49567283240315235,0.55,0.55,0.0,0.0,0.008772927781787607,0.0,3.0,0.0,-4.451427411659045,-2.968758400962064,44.077459683290144,-38.21706830981408,0.07768147930383482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.26387623916134306,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
36,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,7.53000020980835,-1.9000000953674316,0.0,-21.99276046158201,0.49967119769419766,0.55,0.55,0.0,0.0,0.008127258745554212,0.0,3.0,0.0,-12.706882192924757,-10.79558628582238,44.264381508535905,-38.173086703873906,0.2828062181496791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.20873109484670777,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
37,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,5.090000152587891,-2.440000057220459,0.0,-19.334280611698734,0.5021919599605607,0.55,0.55,0.0,0.0,0.007720197853258753,0.0,3.0,0.0,-8.513787926247522,-6.80605811917998,44.944103608013606,-38.01315209223209,0.17904482381956385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1747775406985175,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
38,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,4.679999828338623,-0.4100003242492676,0.0,-2.5620570496221666,0.5026374194946576,0.55,0.55,0.0,0.0,0.007648263598350759,0.0,3.0,0.0,-2.5620570496221666,-1.2027407420617566,45.26303519526728,-37.86848240236636,0.031760996632561087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.16717043145893762,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
39,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,4.630000114440918,-0.04999971389770508,0.0,0.1407274087262766,0.5021859341548548,0.55,0.55,0.0,0.0,0.0077211709199696285,0.0,0.0,0.0,0.1407274087262766,1.219010417467486,45.31649033935891,-37.841754830320546,0.02689992998881324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.17261603093675312,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
40,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,4.610000133514404,-0.019999980926513672,0.0,0.37049096554022515,0.5016331020751584,0.55,0.55,0.0,0.0,0.007810444042887103,0.0,0.0,0.0,0.37049096554022515,1.4926466151802837,45.262312098582576,-37.868843950708715,0.03297769260945525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.17953357028073008,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
41,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,5.639999866485596,1.0299997329711914,0.0,10.358618266198475,0.49711487276203736,0.55,0.55,0.0,0.0,0.0085400624128289,0.0,0.0,0.0,10.358618266198475,12.19921914542687,45.195972249019015,-37.902013875490496,0.26991828117364275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.24556777327880236,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
42,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.380000114440918,0.7400002479553223,0.0,8.655014543930307,0.49325172527249544,0.55,0.55,0.0,0.0,0.009163896038532442,0.0,0.0,0.0,8.655014543930307,10.430498221763232,44.50952836954635,-38.115405089518504,0.23434304077910276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3062929854682006,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
43,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,5.989999771118164,-0.3900003433227539,0.0,-3.0531182542746476,0.49386778022213274,0.55,0.55,0.0,0.0,0.009064413480875702,0.0,3.0,0.0,-3.0531182542746476,-1.6633483640207471,43.85279329632422,-38.26993098910018,0.043463584099341396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.29245603489159033,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
44,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.010000228881836,0.020000457763671875,0.0,0.922023037183415,0.4930759041261231,0.55,0.55,0.0,0.0,0.009192288209298306,0.0,0.0,0.0,0.922023037183415,2.1380654592259853,43.957522637762565,-38.24528879111469,0.048639352969114744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3059613321475533,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
45,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.159999847412109,0.14999961853027344,0.0,2.285829481033403,0.4917173948843983,0.55,0.55,0.0,0.0,0.009411664701682098,0.0,0.0,0.0,2.285829481033403,3.6679749526569685,43.82290370144093,-38.276963834955076,0.08369995237299538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3301956708560172,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
46,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.460000038146973,0.3000001907348633,0.0,4.024190629763071,0.48966870574719856,0.55,0.55,0.0,0.0,0.009742493689148564,0.0,0.0,0.0,4.024190629763071,5.5314606704393565,43.59195713034771,-38.33130420462407,0.12689177166098106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.362253742723903,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
47,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.199999809265137,-0.26000022888183594,0.0,-1.8622291717360846,0.4898769800245504,0.55,0.55,0.0,0.0,0.009708860881202996,0.0,3.0,0.0,-1.8622291717360846,-0.5623405488498898,43.24367997702376,-38.413251770112055,0.014639233153581297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.36023061143742485,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
48,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,5.900000095367432,-0.2999997138977051,0.0,-2.1589923562797213,0.49018498115055825,0.55,0.55,0.0,0.0,0.009659123857266317,0.0,3.0,0.0,-2.1589923562797213,-0.8316030402212893,43.279086604173564,-38.40492079901799,0.021653554360215044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.35688878454595185,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
49,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.179999828338623,0.2799997329711914,0.0,3.634266038999397,0.4882909527779848,0.55,0.55,0.0,0.0,0.009964977721258445,0.0,0.0,0.0,3.634266038999397,5.113876605948374,43.3314467955949,-38.39260075397767,0.11801767501721759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.36314086654503364,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
50,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.059999942779541,-0.11999988555908203,0.0,-0.4650255168057363,0.4880465564107242,0.55,0.55,0.0,0.0,0.010004443641808898,0.0,3.0,0.0,-0.4650255168057363,0.6598701916035381,43.00946197225741,-38.46836188888061,0.01534244236836018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3616949262728225,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
51,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.150000095367432,0.09000015258789062,0.0,1.666175307011044,0.4869413043145642,0.55,0.55,0.0,0.0,0.01018292334633234,0.0,0.0,0.0,1.666175307011044,2.984180659631923,42.96791458982311,-38.47813774357103,0.06945137291672801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.36470202949989167,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
52,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,5.829999923706055,-0.32000017166137695,0.0,-2.3221615499867405,0.48730467273879263,0.55,0.55,0.0,0.0,0.010124245430936603,0.0,3.0,0.0,-2.3221615499867405,-0.9810947454166257,42.78002173347592,-38.522347827417434,0.0254681970530974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3631167337900446,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
53,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.099999904632568,0.26999998092651367,0.0,3.4829083617635366,0.485471022644679,0.55,0.55,0.0,0.0,0.010420349214076962,0.0,0.0,0.0,3.4829083617635366,4.950855254106813,42.84179436559475,-38.507813090448295,0.11556134208241123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3696722055585218,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
54,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.489999771118164,0.3899998664855957,0.0,5.018438976156386,0.4830336476404089,0.55,0.55,0.0,0.0,0.010813944459981822,0.0,0.0,0.0,5.018438976156386,6.58091251152926,42.53007384959543,-38.581159094212836,0.1547355063337578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3808311394538546,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
55,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.179999828338623,-0.309999942779541,0.0,-2.3519537830781463,0.48340716624350993,0.55,0.55,0.0,0.0,0.01075362746067723,0.0,3.0,0.0,-2.3519537830781463,-1.0085002283728535,42.11572009886952,-38.678654094383646,0.026073819060816114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3767029464441175,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
56,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.010000228881836,-0.1699995994567871,0.0,-0.9441560657920607,0.48331486714433725,0.55,0.55,0.0,0.0,0.010768532219514926,0.0,3.0,0.0,-0.9441560657920607,0.24920756776620623,42.179218261396684,-38.663713350259606,0.005908302193316994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3768588085138048,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
57,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.440000057220459,0.42999982833862305,0.0,5.407779669584938,0.4807259929911809,0.55,0.55,0.0,0.0,0.011186592040897827,0.0,0.0,0.0,5.407779669584938,6.989960213522071,42.16352741453733,-38.667405314226514,0.16578214969537966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3950486863352688,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
58,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,7.460000038146973,1.0199999809265137,0.0,13.652351707582778,0.4749168690766986,0.55,0.55,0.0,0.0,0.01212466827110729,0.0,0.0,0.0,13.652351707582778,15.684634569102146,41.72341880850075,-38.77096028035277,0.37591920837288983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.4515866682461854,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
59,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,8.420000076293945,0.9600000381469727,0.0,14.620863344471061,0.47682049421153844,0.55,0.55,0.0033317586576307396,0.0033317586576307396,0.015149023348351214,1.0,1.0,21.37834512756819,-6.757481783097127,-5.139787864067557,40.73586774303876,-39.003325236932056,0.13177819667541366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5438283531087766,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
60,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.140000343322754,0.7200002670288086,0.0,12.26044005236596,0.4786643885592547,0.55,0.55,0.0011570802270960251,0.004488838884726764,0.016008345516904544,1.0,1.0,18.846595573327505,-6.586155520961546,-4.978514738833823,41.05948401596153,-38.927180231538465,0.12789302254161922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.4333190429632879,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
61,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,10.050000190734863,0.9099998474121094,0.0,16.741372475685154,0.48045050604712924,0.55,0.55,0.0014578993867386183,0.005946738271465382,0.01717781684040983,1.0,1.0,23.161577505352234,-6.4202050296670805,-4.82251721726125,41.3729460550733,-38.853424457629814,0.12412077660027807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.42528430765514535,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
62,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,10.020000457763672,-0.029999732971191406,0.0,0.9748251485569639,0.48218073187497285,0.55,0.55,0.0004437989473724373,0.006390537218837819,0.0173422132916592,1.0,1.0,7.234279604315336,-6.259454455758372,-4.671609735177695,41.67658602801197,-38.78197975811483,0.12045825830230332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3936724805956698,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
63,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.489999771118164,-0.5300006866455078,0.0,-6.756240029882755,0.4840839237870188,0.55,0.55,9.772727272727273e-05,0.006488264491565092,0.017132606942225938,1.0,3.0,0.0,-6.756240029882755,-5.138618162524076,41.970724418745384,-38.712770725001086,0.1327370287966887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.377134976878731,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
64,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.539999961853027,0.05000019073486328,0.0,2.163394768852066,0.48570067895646096,0.55,0.55,0.0004926190259616609,0.006980883517526753,0.017364147083170023,1.0,1.0,8.095841628020377,-5.932446859168311,-4.365238957493858,42.2942670437932,-38.63664304851925,0.11298183830339671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3785300366405125,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
65,map_rule_zero_offset,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.619999885559082,0.07999992370605469,0.0,2.6692835315542243,0.48726704123824827,0.55,0.55,0.0005128054225823207,0.007493688940109073,0.017624011228191,1.0,1.0,8.456222425472742,-5.786938893918517,-4.229178160825738,42.569115422598365,-38.57197284174156,0.10964381257286984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3747486785635152,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
