time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
94,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.5999999046325684,0.42999982833862305,0.0,2.144944815086137,0.46583914995410847,0.55,0.5519830632209778,0.0,0.0,0.013590567890185841,0.0,0.0,0.0,2.144944815086137,3.514120758249855,39.41391494734751,-39.3143729535653,0.08915939365435581,0.0,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5812513543657172,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
95,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.9000000953674316,0.3000001907348633,0.0,1.765497449649036,0.4646928425476567,0.55,0.5519830632209778,0.0,0.0,0.013775677339792288,0.0,0.0,0.0,1.765497449649036,3.0950299974198323,39.19265549219844,-39.366434001835664,0.07896964261673768,0.0,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6023482968279996,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
96,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.3299999237060547,0.42999982833862305,0.0,2.7532997077771673,0.46314771835101437,0.55,0.5519830632209778,0.0,0.0,0.014025189022264434,0.0,0.0,0.0,2.7532997077771673,4.171835330934304,38.997783233101636,-39.41228629809373,0.10697621723773304,0.0,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6330013232509385,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
97,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.8499999046325684,0.5199999809265137,0.0,3.7674376458450674,0.46120072555719194,0.55,0.5519830632209778,0.0,0.0,0.014339595753324276,0.0,0.0,0.0,3.7674376458450674,5.256880543320516,38.73511211967244,-39.47409126595942,0.13571357498796804,0.0,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.674067783339291,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
98,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.130000114440918,0.2800002098083496,0.0,2.3916671517855765,0.4597996363040241,0.55,0.5519830632209778,0.0,0.0,0.014565848204493723,0.0,0.0,0.0,2.3916671517855765,3.7829409835531473,38.40412334472263,-39.55197097771232,0.09850351092763551,0.0,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7044771171167746,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
99,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.699999809265137,0.5699996948242188,0.0,5.005775899826586,0.45736716120157667,0.55,0.5519830632209778,0.0,0.0,0.014958652198309995,0.0,0.0,0.0,5.005775899826586,6.567682776608002,38.1659381716841,-39.60801454783903,0.1720823092848971,0.0,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,-0.345783993601799,0.001983063220977783,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7629060890869956,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
100,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.010000228881836,0.3100004196166992,0.0,3.1691380657313903,0.4556591428920279,0.55,0.5529830632209778,0.0,0.0,0.015234468552124686,0.0,0.0,0.0,3.1691380657313903,4.611649435781704,37.75241740426803,-39.70531355193693,0.12215507649214385,0.0,0.13123934715986252,0.002983063220977783,0.13123934715986252,0.002983063220977783,0.13123934715986252,0.002983063220977783,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8066602898605992,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
101,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.369999885559082,0.3599996566772461,0.0,3.8533298970024137,0.4536780681740363,0.55,0.5530544275045395,0.0,0.0,0.01555437894318793,0.0,0.0,0.0,3.8533298970024137,5.348901738577443,37.46205429164475,-39.77363428431888,0.1427818585957904,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8579609712028246,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
102,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.590000152587891,0.2200002670288086,0.0,2.711258689523487,0.4521495739426173,0.55,0.5530544275045395,0.0,0.0,0.015801205164768746,0.0,0.0,0.0,2.711258689523487,4.126934424831259,37.12527158958616,-39.85287727303855,0.11116240361697143,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8999438736404789,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
103,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.010000228881836,-1.5799999237060547,0.0,-9.72229598514855,0.4542832555302772,0.55,0.5530544275045395,0.0,0.0,0.01545665131987151,0.0,3.0,0.0,-7.415126911916375,-5.76094028668183,36.86542757024494,-39.914017042295306,0.1443337632635971,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8417341320314982,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
104,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.239999771118164,0.22999954223632812,0.0,2.1033263853290105,0.4529986292066655,0.55,0.5530544275045395,0.0,0.0,0.015664096958253784,0.0,0.0,0.0,2.1033263853290105,3.468491073751605,37.228153440147125,-39.828669778788914,0.09316849623841826,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8758480042477087,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
105,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.760000228881836,0.5200004577636719,0.0,4.6737615972542805,0.4506950871182738,0.55,0.5530544275045395,0.0,0.0,0.016036080429465367,0.0,0.0,0.0,4.6737615972542805,6.2195636386576725,37.00976696513313,-39.88005483173338,0.16805195354288824,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9428639592940192,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
106,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.760000228881836,0.0,0.0,0.5442149062470747,0.4500663211579906,0.55,0.5530544275045395,0.0,0.0,0.0161376156024776,0.0,0.0,0.0,0.5442149062470747,1.697668092764535,36.61816481010654,-39.97219651526905,0.0463613646824808,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9597386495319096,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
107,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.400000095367432,-0.3600001335144043,0.0,-2.0608258212201354,0.4503411947015039,0.55,0.5530544275045395,0.0,0.0,0.016093228128345665,0.0,3.0,0.0,-2.0608258212201354,-0.7421585674859361,36.5112745968584,-39.99734715368037,0.018555194789153562,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9511522451645255,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
108,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.3399999141693115,-1.0600001811981201,0.0,-5.321705406025174,0.45174684025618017,0.55,0.5530544275045395,0.0,0.0,0.01586623991078431,0.0,3.0,0.0,-5.321705406025174,-3.795242997625934,36.558003099255664,-39.986352211939845,0.09491345890992982,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9113047511923975,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
109,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.4600000381469727,-0.8799998760223389,0.0,-3.2151997300010415,0.452418866513855,0.55,0.5530544275045395,0.0,0.0,0.015757718924198066,0.0,3.0,0.0,-3.2151997300010415,-1.8144708957220377,36.79696284355063,-39.93012638975279,0.04544115082459851,0.0,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,0.13123934715986252,0.00305442750453949,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8914014537456054,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
110,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.690000057220459,-0.7699999809265137,0.0,-1.9131508942122126,0.45264416379973976,0.55,0.5523224583268166,0.0,0.0,0.015721337185448728,0.0,3.0,0.0,-1.9131508942122126,-0.6083026718889246,36.91120730735535,-39.9032453394458,0.015244441065238255,0.0,0.6312393471598625,0.002322458326816559,0.6312393471598625,0.002322458326816559,0.6312393471598625,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8863074162533477,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
111,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.75,-0.940000057220459,0.0,-1.0540262068252249,0.4525872032750336,0.55,0.5523224583268166,0.0,0.0,0.01573053535630439,0.0,3.0,0.0,-1.0540262068252249,0.1537934167067101,36.94950784595576,-39.89423344801041,0.004162258868179844,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8874136475397465,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
112,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.6100000143051147,-0.13999998569488525,0.0,-0.07539953916237686,0.45222153325509595,0.55,0.5523224583268166,0.0,0.0,0.0157895849408637,0.0,0.0,0.0,-0.07539953916237686,0.9873090538316522,36.93982455675571,-39.89651186899866,0.026727497103152566,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8973043211598338,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
113,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.4000000059604645,-0.21000000834465027,0.0,-0.09434133004095084,0.4518617089822407,0.55,0.5523224583268166,0.0,0.0,0.015847690535164487,0.0,0.0,0.0,-0.09434133004095084,0.9715255367092052,36.87766065336631,-39.91113866979616,0.026344554385949674,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9075417673127891,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
114,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.17000000178813934,-0.23000000417232513,0.0,-0.04555197180076778,0.45148683788598043,0.55,0.5523224583268166,0.0,0.0,0.015908225939464893,0.0,0.0,0.0,-0.04555197180076778,1.0121519599027677,36.816490526980914,-39.925531640710375,0.027491809931232136,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9183334232316115,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
115,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.12999999523162842,-0.040000006556510925,0.0,0.004937851726835816,0.4510957458299706,0.55,0.5523224583268166,0.0,0.0,0.01597138075712198,0.0,0.0,0.0,0.004937851726835816,1.055948551226605,36.75276244061667,-39.940526484560785,0.028731134236038864,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9297049430577031,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
116,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.09000000357627869,-0.03999999165534973,0.0,0.0034181789693067265,0.4507053317677728,0.55,0.5523224583268166,0.0,0.0,0.016034426090132392,0.0,0.0,0.0,0.0034181789693067265,1.0541179679341184,36.686276791095,-39.95617016680118,0.028733304661485534,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9411529454323446,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
117,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.07999999821186066,-0.01000000536441803,0.0,0.0070424030885865505,0.45031330085485727,0.55,0.5523224583268166,0.0,0.0,0.016097732517457265,0.0,0.0,0.0,0.0070424030885865505,1.0584834648719226,36.61990640052137,-39.97178672928909,0.028904592308211158,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9527658682147193,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
118,new_robust_adapter_no_gate,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.09000000357627869,0.01000000536441803,0.0,0.010925831881367533,0.44991953774959287,0.55,0.5523224583268166,0.0,0.0,0.01616131866483848,0.0,0.0,0.0,0.010925831881367533,1.0631603842138455,36.553261145325735,-39.987467965805706,0.0290852403014607,0.0,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.007953941822052,0.002322458326816559,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9634173516000673,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
