time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
108,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5223297218519676,0.55,0.5520170912770586,0.0,0.00748103581787178,0.0119493223609153,0.0,0.0,0.0,0.0,1.05,47.726233288902776,-36.63688335554861,0.022000479142026578,0.0,0.1916614193130225,0.002017091277058566,0.21780730783939362,0.0022922569513320924,0.21780730783939362,0.0022922569513320924,0.8799586258802182,0.8799586258802182,1.0,0.9873188477390166,1.264319919266779,accel_std_60s,1.4745720546076708,0.8799586258802182,0.0,0.0,-0.035245424037518736,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
109,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5219408329630787,0.55,0.5520170912770586,0.0,0.00748103581787178,0.012012121403977501,0.0,0.0,0.0,0.0,1.05,47.67956662223611,-36.660216688881945,0.02202201224518505,0.0,0.1916614193130225,0.002017091277058566,0.21780730783939362,0.0022922569513320924,0.21780730783939362,0.0022922569513320924,0.8799586258802182,0.8799586258802182,1.0,0.9873188477390166,1.264319919266779,accel_std_60s,1.4745720546076708,0.8799586258802182,0.0,0.0,-0.036208649016024094,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
110,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5215519440741898,0.55,0.5519635680119978,0.0,0.00748103581787178,0.012074920447039702,0.0,0.0,0.0,0.0,1.05,47.63289995556944,-36.68355002221528,0.022043587540951926,0.0,0.19013810529263175,0.0019635680119976656,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8799586258802182,0.8799586258802182,1.0,0.9896496780597325,1.264319919266779,accel_std_60s,1.4745720546076708,0.8799586258802183,0.0,0.0,-0.03720289736077045,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
111,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5211630551853009,0.55,0.5519630966935429,0.0,0.00748103581787178,0.012137719490101902,0.0,0.0,0.0,0.0,1.05,47.586233288902775,-36.70688335554861,0.022065205153459007,0.0,0.1900924661309471,0.0019630966935429007,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8797474079660577,0.8797474079660577,1.0,0.9875986438135554,1.26550607028831,accel_std_60s,1.4781305076722646,0.8797474079660575,0.0,0.0,-0.03815803493230126,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
112,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.520774166296412,0.55,0.5519614899162213,0.0,0.00748103581787178,0.0122005185331641,0.0,0.0,0.0,0.0,1.05,47.53956662223611,-36.730216688881946,0.022086865207325515,0.0,0.18993687712475793,0.0019614899162212203,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8790273424753577,0.8790273424753577,1.0,0.9875768230987755,1.269543596326603,accel_std_60s,1.4902430857871436,0.8790273424753577,0.0,0.0,-0.03916185268172008,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
113,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5203852774075232,0.55,0.5519613935072618,0.0,0.00748103581787178,0.012263317576226302,0.0,0.0,0.0,0.0,1.05,47.49289995556945,-36.75355002221528,0.02210856782766047,0.0,0.1899275415597224,0.0019613935072617986,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8789841375061707,0.8789841375061707,1.0,0.9875024338417946,1.269785550436852,accel_std_60s,1.490968948117891,0.8789841375061708,0.0,0.0,-0.04017761296488223,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
114,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5199963885186343,0.55,0.5519553953894341,0.0,0.00748103581787178,0.0123261166192885,0.0,0.0,0.0,0.0,1.05,47.44623328890278,-36.77688335554861,0.022130313140065114,0.0,0.18934672604829808,0.001955395389433972,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.876296124924283,0.876296124924283,1.0,0.9874979703789607,1.2847723680584067,accel_std_60s,1.5359294009825544,0.876296124924283,0.0,0.0,-0.041210359939652795,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
115,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5196074996297454,0.55,0.5519543581818633,0.0,0.00748103581787178,0.0123889156623507,0.0,0.0,0.0,0.0,1.05,47.399566622236115,-36.800216688881946,0.022152101270635317,0.0,0.1892462901677531,0.001954358181863236,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8758313079466582,0.8758313079466582,1.0,0.9872202744453206,1.2873508526574942,accel_std_60s,1.543664854779817,0.8758313079466582,0.0,0.0,-0.042284126339216,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
116,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5192186107408565,0.55,0.5519543581818633,0.0,0.00748103581787178,0.0124517147054129,0.0,0.0,0.0,0.0,1.05,47.35289995556945,-36.82355002221527,0.02217393234596403,0.0,0.1892462901677531,0.001954358181863236,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8758313079466582,0.8758313079466582,1.0,0.9871722546609478,1.2873508526574942,accel_std_60s,1.543664854779817,0.8758313079466582,0.0,0.0,-0.043442076882257444,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
117,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5188297218519676,0.55,0.5519543581818633,0.0,0.00748103581787178,0.012514513748475101,0.0,0.0,0.0,0.0,1.05,47.30623328890278,-36.846883355548606,0.022195806493143722,0.0,0.1892462901677531,0.001954358181863236,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8758313079466582,0.8758313079466582,1.0,0.9871722546609478,1.2873508526574942,accel_std_60s,1.543664854779817,0.8758313079466582,0.0,0.0,-0.04468150905781642,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
118,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5184408329630787,0.55,0.5519543581818633,0.0,0.00748103581787178,0.012577312791537301,0.0,0.0,0.0,0.0,1.05,47.259566622236115,-36.87021668888194,0.02221772383976886,0.0,0.1892462901677531,0.001954358181863236,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8758313079466582,0.8758313079466582,1.0,0.9871722546609478,1.2873508526574942,accel_std_60s,1.543664854779817,0.8758313079466582,0.0,0.0,-0.04600159966958938,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
119,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5180519440741899,0.55,0.5519543581818633,0.0,0.00748103581787178,0.0126401118345995,0.0,0.0,0.0,0.0,1.05,47.21289995556945,-36.89355002221527,0.022239684513938384,0.0,0.1892462901677531,0.001954358181863236,0.21607618778944016,0.0022314321994781495,0.21607618778944016,0.0022314321994781495,0.8758313079466582,0.8758313079466582,1.0,0.9871722546609478,1.2873508526574942,accel_std_60s,1.543664854779817,0.8758313079466582,0.0,0.0,-0.047402348717576315,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
120,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.517663055185301,0.55,0.5519416333013476,0.0,0.00748103581787178,0.012702910877661702,0.0,0.0,0.0,0.0,1.05,47.16623328890278,-36.916883355548606,0.022261688644258197,0.0,0.17492811160149382,0.0019416333013475859,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8757267725024176,0.8757267725024176,1.0,0.9895760015787917,1.2879302205177077,accel_std_60s,1.5454029583604576,0.8757267725024175,0.0,0.0,-0.04890189184449822,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
121,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5172741662964121,0.55,0.5519410888692733,0.0,0.00748103581787178,0.012765709920723902,0.0,0.0,0.0,0.0,1.05,47.11956662223612,-36.94021668888194,0.022283736359843688,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.9874601765946803,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.05042789885876455,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
122,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5168852774075232,0.55,0.5519410888692733,0.0,0.00748103581787178,0.012828508963786102,0.0,0.0,0.0,0.0,1.05,47.072899955569454,-36.96355002221527,0.02230582779032225,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.05207019845680684,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
123,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5164963885186343,0.55,0.5519410888692733,0.0,0.00748103581787178,0.0128913080068483,0.0,0.0,0.0,0.0,1.05,47.02623328890279,-36.986883355548606,0.022327963065835812,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.05379358124964975,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
124,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5161074996297454,0.55,0.5519410888692733,0.0,0.00748103581787178,0.012954107049910502,0.0,0.0,0.0,0.0,1.05,46.97956662223612,-37.01021668888194,0.02235014231704342,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.05559762247870665,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
125,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5157186107408566,0.55,0.5519410888692733,0.0,0.00748103581787178,0.0130169060929727,0.0,0.0,0.0,0.0,1.05,46.932899955569454,-37.03355002221527,0.02237236567512377,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.05748232214397751,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
126,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5153297218519677,0.55,0.5519410888692733,0.0,0.00748103581787178,0.0130797051360349,0.0,0.0,0.0,0.0,1.05,46.88623328890279,-37.05688335554861,0.02239463327177784,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.059447680245462396,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
127,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5149408329630788,0.55,0.5519410888692733,0.0,0.00748103581787178,0.013142504179097101,0.0,0.0,0.0,0.0,1.05,46.83956662223612,-37.08021668888194,0.022416945239231444,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.061493696783161265,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
128,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5145519440741899,0.55,0.5519410888692733,0.0,0.00748103581787178,0.013205303222159301,0.0,0.0,0.0,0.0,1.05,46.79289995556945,-37.10355002221527,0.022439301710237888,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.0636203717570741,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
129,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.514163055185301,0.55,0.5519410888692733,0.0,0.00748103581787178,0.013268102265221501,0.0,0.0,0.0,0.0,1.05,46.74623328890279,-37.12688335554861,0.02246170281808058,0.0,0.17487906193048197,0.0019410888692732622,0.19975192844867706,0.0022171679139137267,0.19975192844867706,0.0022171679139137267,0.8754812195738788,0.8754812195738788,1.0,0.987435399010461,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738788,0.0,0.0,-0.06582770516720095,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
130,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5137741662964121,0.55,0.5519034425395759,0.0,0.00748103581787178,0.0133309013082837,0.0,0.0,0.0,0.0,1.05,46.69956662223613,-37.15021668888194,0.022484148696575692,0.0,0.12972987402507513,0.001903442539575878,0.1481812186539173,0.002174167186021805,0.1481812186539173,0.002174167186021805,0.8754812195738788,0.8754812195738788,1.0,0.9887275105315352,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738789,0.0,0.0,-0.06817214010035641,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
131,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5133852774075233,0.55,0.5519034425395759,0.0,0.00748103581787178,0.013393700351345902,0.0,0.0,0.0,0.0,1.05,46.65289995556946,-37.173550022215274,0.02250663948007481,0.0,0.12972987402507513,0.001903442539575878,0.1481812186539173,0.002174167186021805,0.1481812186539173,0.002174167186021805,0.8754812195738788,0.8754812195738788,1.0,0.9883719805010276,1.2892903986916757,accel_std_60s,1.5494834928823613,0.8754812195738789,0.0,0.0,-0.07042790420928198,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
132,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,1.149999976158142,1.149999976158142,0.0,2.327479104377371,0.5120099887042863,0.55,0.5500001060940437,0.0,0.00748103581787178,0.013615786445768144,0.0,0.0,0.0,2.327479104377371,3.7132794987398725,46.60623328890279,-37.19688335554861,0.07967345216941239,0.0,7.230881221782883e-06,1.0609404363949061e-07,0.1481812186539173,0.002174167186021805,0.1481812186539173,0.002174167186021805,4.879755536813928e-05,4.879755536813928e-05,1.0,0.9883719805010276,11.139922767503341,stop_count_per_km_60s,30.948252079478646,4.879755536813929e-05,0.0,0.0,-0.08121756960226972,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
133,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.2199999988079071,-0.929999977350235,0.0,-0.3057020495360648,0.5117157405148351,0.55,0.5500007775005399,0.0,0.00748103581787178,0.01366330260076324,0.0,3.0,0.0,-0.3057020495360648,0.7944701115179403,46.44119864451435,-37.27940067774282,0.01710701133274439,0.0,0.00011519875559483012,7.775005398336809e-07,0.1481812186539173,0.0010001060940436396,0.1481812186539173,0.0010001060940436396,0.0007774180604080538,0.0007774180604080538,1.0,0.9477130347598521,9.46013498054292,stop_count_per_km_60s,25.97845971086138,0.0007774180604080538,0.0,0.0,-0.08071116862495611,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
134,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,-0.2199999988079071,0.0,-0.0,0.5113268516259463,0.55,0.5500007793593482,0.0,0.00748103581787178,0.013726101643825442,0.0,0.0,0.0,-0.0,1.05,46.40588886178022,-37.297055569109894,0.022626438707540362,0.0,0.00011539669699177508,7.793593482025816e-07,0.1481812186539173,0.0010007775005398338,0.1481812186539173,0.0010007775005398338,0.0007787538666508629,0.0007787538666508629,1.0,0.9477256310118624,9.459000688942508,stop_count_per_km_60s,25.97845971086138,0.0007787538666508627,0.0,0.0,-0.08360834710470648,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
135,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5109379627370574,0.55,0.5500007793607958,0.0,0.00748103581787178,0.01378890068688764,0.0,0.0,0.0,0.0,1.05,46.35922219511355,-37.32038890244323,0.022649215199962398,0.0,0.00011539669699177508,7.793607957567862e-07,0.1481812186539173,0.0010007793593482027,0.1481812186539173,0.0010007793593482027,0.0007787538666508629,0.0007787538666508629,1.0,0.9477256541050254,9.459000688942508,stop_count_per_km_60s,25.97845971086138,0.0007787538666508629,0.0,0.0,-0.08648458706830772,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
136,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5105490738481685,0.55,0.5500007793607969,0.0,0.00748103581787178,0.013851699729949842,0.0,0.0,0.0,0.0,1.05,46.312555528446886,-37.34372223577655,0.022672037593672652,0.0,0.00011539669699177508,7.793607968840746e-07,0.1481812186539173,0.0010007793607957568,0.1481812186539173,0.0010007793607957568,0.0007787538666508629,0.0007787538666508629,1.0,0.9477256541050254,9.459000688942508,stop_count_per_km_60s,25.97845971086138,0.0007787538666508631,0.0,0.0,-0.08944148697712044,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
137,new_robust_confidence_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.5101601849592796,0.55,0.5500007793607969,0.0,0.00748103581787178,0.01391449877301204,0.0,0.0,0.0,0.0,1.05,46.26588886178022,-37.36705556910989,0.022694906027567848,0.0,0.00011539669699177508,7.793607968849526e-07,0.1481812186539173,0.0010007793607968842,0.1481812186539173,0.0010007793607968842,0.0007787538666508629,0.0007787538666508629,1.0,0.9477256541050254,9.459000688942508,stop_count_per_km_60s,25.97845971086138,0.000778753866650863,0.0,0.0,-0.092479045323014,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
