controller_group,seed,split,task_key,time_s,v_mps,SOC,P_dem_kw,P_batt_kw,battery_limit_usage,engine_on,constraint_flags,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,pre_gate_delta_P_eng_on_kw,final_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,final_delta_SOC_ref,action_attenuation_ratio,fallback_active,direction_suppression_active,reward
old_no_gate,20260706,weather_wet,weather_wet:000,158,9.630000114440918,0.4765658654729314,3.636834808883269,5.116638833657571,0.12377460897400833,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.8853178918361664,-0.8853178918361664,-0.003050418496131897,-0.003050418496131897,1.0,0.0,0.0,-0.4315255879084055
old_no_gate,20260706,weather_wet,weather_wet:000,159,9.350000381469727,0.47713576666187607,-2.9212352122873355,-1.5387332101505542,0.03951816449548817,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.8853178918361664,-0.8853178918361664,-0.003050418496131897,-0.003050418496131897,1.0,0.0,0.0,-0.4244741239913736
old_no_gate,20260706,weather_wet,weather_wet:000,160,9.760000228881836,0.47349079473804007,8.092849311226987,9.841424194357192,0.23937452788165298,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.3853178918361664,-1.3853178918361664,-0.002050418496131897,-0.002050418496131897,1.0,0.0,0.0,-0.4697447100114912
old_no_gate,20260706,weather_wet,weather_wet:000,161,9.4399995803833,0.47427680072976763,-3.5478866584927418,-2.1222161776644386,0.054331699236135955,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,-0.0010504184961318969,-0.0010504184961318969,1.0,0.0,0.0,-0.4571504434898395
old_no_gate,20260706,weather_wet,weather_wet:000,162,9.539999961853027,0.47265065612601165,2.959209025938593,4.390590430141118,0.10807060242646736,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,-5.041849613189684e-05,-5.041849613189684e-05,1.0,0.0,0.0,-0.4770629095490472
old_no_gate,20260706,weather_wet,weather_wet:000,163,9.430000305175781,0.47237704724761315,-0.3718043329666522,0.7387439716758946,0.018308123308553477,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,0.0009495815038681032,0.0009495815038681032,1.0,0.0,0.0,-0.47946019393859285
old_no_gate,20260706,weather_wet,weather_wet:000,164,9.869999885559082,0.4685014749005939,8.687107222488955,10.464045336951877,0.25962732942489714,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,0.0019495815038681032,0.0019495815038681032,1.0,0.0,0.0,-0.5405071086360539
old_no_gate,20260706,weather_wet,weather_wet:000,165,9.5600004196167,0.46924731141224413,-3.430901263334479,-2.013758581455634,0.0512929599474355,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,0.0029495815038681032,0.0029495815038681032,1.0,0.0,0.0,-0.5256098072478225
old_no_gate,20260706,weather_wet,weather_wet:000,166,9.710000038146973,0.46727334117803887,3.835412567438189,5.329719632354157,0.1340066850572307,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,0.003949581503868103,0.003949581503868103,1.0,0.0,0.0,-0.5594212932642261
old_no_gate,20260706,weather_wet,weather_wet:000,167,9.710000038146973,0.4662767194652468,1.4054416968265944,2.6908786245385663,0.06823325619627942,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,0.004448731243610382,0.004448731243610382,1.0,0.0,0.0,-0.575574873422159
old_no_gate,20260706,weather_wet,weather_wet:000,168,9.100000381469727,0.4685005765917677,-7.671948605903393,-6.004414241606416,0.15259408718939763,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,0.004448731243610382,0.004448731243610382,1.0,0.0,0.0,-0.5388874856585834
old_no_gate,20260706,weather_wet,weather_wet:000,169,6.46999979019165,0.47210212113849637,-26.5038120932186,-9.724170276167426,0.2476866018525127,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.816648006439209,-1.816648006439209,0.004448731243610382,0.004448731243610382,1.0,0.0,0.0,-0.4871662108928869
old_no_gate,20260706,weather_wet,weather_wet:000,170,3.940000057220459,0.47412548067885124,-15.550881536508166,-5.4630707589581835,0.13966363147546768,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.316648006439209,-1.316648006439209,0.003448731243610382,0.003448731243610382,1.0,0.0,0.0,-0.4606366320621781
old_no_gate,20260706,weather_wet,weather_wet:000,171,4.340000152587891,0.4723308142126543,3.3854398130173498,4.845599458731699,0.11934582571569224,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.816648006439209,-0.816648006439209,0.002448731243610382,0.002448731243610382,1.0,0.0,0.0,-0.4821645545584175
old_no_gate,20260706,weather_wet,weather_wet:000,172,4.519999980926514,0.4711415498993013,1.8698836681761855,3.2110136460531304,0.07968519574685949,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,0.0014487312436103818,0.0014487312436103818,1.0,0.0,0.0,-0.4969991023462457
old_no_gate,20260706,weather_wet,weather_wet:000,173,2.380000114440918,0.4731699026752872,-7.91599369207869,-5.476552495161859,0.1398708999906592,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,0.0004487312436103818,0.0004487312436103818,1.0,0.0,0.0,-0.4694634524292292
old_no_gate,20260706,weather_wet,weather_wet:000,174,1.25,0.47347038478778936,-2.136747007026635,-0.8113017037559009,0.020763633972219125,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,-0.0005512687563896182,-0.0005512687563896182,1.0,0.0,0.0,-0.46386911453066576
old_no_gate,20260706,weather_wet,weather_wet:000,175,1.4800000190734863,0.4727635442128267,0.7242609736588258,1.9084695523991968,0.0471343833685491,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,-0.0009307707846164704,-0.0009307707846164704,1.0,0.0,0.0,-0.47299974438531533
old_no_gate,20260706,weather_wet,weather_wet:000,176,1.5499999523162842,0.47222194775540394,0.34490079688834446,1.462310435041398,0.03622287808951487,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,-0.0009307707846164704,-0.0009307707846164704,1.0,0.0,0.0,-0.4797049795870886
old_no_gate,20260706,weather_wet,weather_wet:000,177,1.5800000429153442,0.4717238091252694,0.2461989031399719,1.3449743013632283,0.03339250409634376,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,-0.0009307707846164704,-0.0009307707846164704,1.0,0.0,0.0,-0.486393049362867
old_no_gate,20260706,weather_wet,weather_wet:000,178,0.9399999976158142,0.4716074597316005,-0.8690744826793274,0.3141433629060748,0.007815863241152686,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,-0.0009307707846164704,-0.0009307707846164704,1.0,0.0,0.0,-0.48758061122565066
old_no_gate,20260706,weather_wet,weather_wet:000,179,1.1200000047683716,0.47101795787772216,0.4542156961524125,1.5916550054715428,0.039619754095070354,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.31864607334136963,-0.31864607334136963,-0.0009307707846164704,-0.0009307707846164704,1.0,0.0,0.0,-0.4963537604853894
old_no_gate,20260706,weather_wet,weather_wet:000,180,1.590000033378601,0.4700173451534738,1.4149681783348007,2.701654355470463,0.06741823155601481,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.8186460733413696,-0.8186460733413696,6.922921538352967e-05,6.922921538352967e-05,1.0,0.0,0.0,-0.513260012098419
old_no_gate,20260706,weather_wet,weather_wet:000,181,0.9700000286102295,0.4698999178696435,-0.8657035833191635,0.31705366634179355,0.007945619982008222,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.3186460733413696,-1.3186460733413696,0.0010692292153835297,0.0010692292153835297,1.0,0.0,0.0,-0.5148712244221472
old_no_gate,20260706,weather_wet,weather_wet:000,182,1.159999966621399,0.4692948570998818,0.48983551321272645,1.6336640783566456,0.040961428434839096,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.8186460733413696,-1.8186460733413696,0.0020692292153835297,0.0020692292153835297,1.0,0.0,0.0,-0.5254564839121683
old_no_gate,20260706,weather_wet,weather_wet:000,183,1.399999976158142,0.46859489860537323,0.7083318805440347,1.8898879351731397,0.047508344973418125,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.0712908506393433,-2.0712908506393433,0.0030692292153835297,0.0030692292153835297,1.0,0.0,0.0,-0.5366701914867651
old_no_gate,20260706,weather_wet,weather_wet:000,184,1.1299999952316284,0.4683221751029073,-0.37463550719498256,0.7363534566579484,0.01856612268388113,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.0712908506393433,-2.0712908506393433,0.004069229215383529,0.004069229215383529,1.0,0.0,0.0,-0.5404096355987978
old_no_gate,20260706,weather_wet,weather_wet:000,185,1.2999999523162842,0.46771016380341546,0.5057661706790917,1.6524305086279347,0.04171248547767229,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.0712908506393433,-2.0712908506393433,0.004578905999660492,0.004578905999660492,1.0,0.0,0.0,-0.5507255400510196
old_no_gate,20260706,weather_wet,weather_wet:000,186,0.9200000166893005,0.46746649026923465,-0.46732718043191684,0.6579185422882312,0.016651643190247367,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.0712908506393433,-2.0712908506393433,0.004578905999660492,0.004578905999660492,1.0,0.0,0.0,-0.5541177778623899
old_no_gate,20260706,weather_wet,weather_wet:000,187,1.5499999523162842,0.466308828068104,1.7930436156464182,3.125687943052853,0.07919288353458734,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.0712908506393433,-2.0712908506393433,0.004578905999660492,0.004578905999660492,1.0,0.0,0.0,-0.5751720981427562
old_no_gate,20260706,weather_wet,weather_wet:000,188,1.0499999523162842,0.4661497767600838,-0.7351427589869337,0.4294385316544812,0.010934840491881148,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.0712908506393433,-2.0712908506393433,0.004578905999660492,0.004578905999660492,1.0,0.0,0.0,-0.5769291687858898
old_no_gate,20260706,weather_wet,weather_wet:000,189,1.2799999713897705,0.4654854295470211,0.6260878592611276,1.7937374752692916,0.04570560216668937,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.0712908506393433,-2.0712908506393433,0.004578905999660492,0.004578905999660492,1.0,0.0,0.0,-0.5895240193259208
old_no_gate,20260706,weather_wet,weather_wet:000,190,1.4500000476837158,0.464847888713994,0.5643780824755573,1.721360249173128,0.04398797001056352,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5712908506393433,-1.5712908506393433,0.003578905999660492,0.003578905999660492,1.0,0.0,0.0,-0.6021692700540687
old_no_gate,20260706,weather_wet,weather_wet:000,191,1.3700000047683716,0.4644703191004798,-0.03679037837499732,1.019437956488349,0.02612326442656263,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.002578905999660492,0.002578905999660492,1.0,0.0,0.0,-0.6079039001795318
old_no_gate,20260706,weather_wet,weather_wet:000,192,1.3700000047683716,0.46401714087376517,0.14454581053924695,1.2235812121295395,0.03140612548899993,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.6161522192683649
old_no_gate,20260706,weather_wet,weather_wet:000,193,1.1699999570846558,0.46370760941027095,-0.2566247970104087,0.8357349514344256,0.021493629632297777,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.6214821021650746
old_no_gate,20260706,weather_wet,weather_wet:000,194,1.3799999952316284,0.46304195132497283,0.6291099443440363,1.7972768303048703,0.0462854298458517,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.6351591884574708
old_no_gate,20260706,weather_wet,weather_wet:000,195,1.190000057220459,0.46272784761996943,-0.2419210844857547,0.8480800035091551,0.021904515280923232,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.6411672248796797
old_no_gate,20260706,weather_wet,weather_wet:000,196,1.3700000047683716,0.4620939671008694,0.5559650798385104,1.711477401570034,0.04426570380779352,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.654628725111811
old_no_gate,20260706,weather_wet,weather_wet:000,197,1.0299999713897705,0.46184708186123696,-0.4570985466691203,0.6665901470075721,0.01728889380329069,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.6594008180451865
old_no_gate,20260706,weather_wet,weather_wet:000,198,1.0700000524520874,0.4613764432962454,0.18396717497281562,1.270724125477309,0.032993820331826657,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.6696629211285104
old_no_gate,20260706,weather_wet,weather_wet:000,199,1.590000033378601,0.4603204380769362,1.5476032587100315,2.8512140921347906,0.07418469158362195,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.4318560659885406,-1.4318560659885406,0.0016075867414474488,0.0016075867414474488,1.0,0.0,0.0,-0.6933832662046451
old_no_gate,20260706,weather_wet,weather_wet:000,200,1.1200000047683716,0.4601598302695577,-0.7302457145604976,0.433641079921826,0.011335695651158209,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.9318560659885406,-0.9318560659885406,0.0006075867414474488,0.0006075867414474488,1.0,0.0,0.0,-0.6968009870984944
old_no_gate,20260706,weather_wet,weather_wet:000,201,1.2799999713897705,0.4595605470391864,0.47660203630471404,1.6180647220025137,0.04232760817770424,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.43185606598854065,-0.43185606598854065,-0.0003924132585525512,-0.0003924132585525512,1.0,0.0,0.0,-0.7102569171399499
old_no_gate,20260706,weather_wet,weather_wet:000,202,1.4600000381469727,0.4589107173447342,0.5926465204226037,1.7545401750210017,0.0460203722283428,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.06814393401145935,0.06814393401145935,-0.0013924132585525512,-0.0013924132585525512,1.0,0.0,0.0,-0.7252414949887156
old_no_gate,20260706,weather_wet,weather_wet:000,203,1.2999999523162842,0.4585841064492775,-0.20164893385883606,0.8818494177331968,0.023197515404003142,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.5681439340114594,0.5681439340114594,-0.0023924132585525512,-0.0023924132585525512,1.0,0.0,0.0,-0.7333479955250446
old_no_gate,20260706,weather_wet,weather_wet:000,204,1.1799999475479126,0.45822836151044977,-0.10754966769159748,0.9605113348348093,0.025303716954831693,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0681439340114594,1.0681439340114594,-0.0033924132585525513,-0.0033924132585525513,1.0,0.0,0.0,-0.7426089520620135
old_no_gate,20260706,weather_wet,weather_wet:000,205,1.25,0.45771633197567746,0.2777002574335624,1.3824797438852112,0.0364781724271275,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.4194280505180359,1.4194280505180359,-0.004392413258552551,-0.004392413258552551,1.0,0.0,0.0,-0.7554309200729017
old_no_gate,20260706,weather_wet,weather_wet:000,206,1.4700000286102295,0.45702221336248666,0.6948239343949887,1.8741202556152134,0.04956445933700104,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.4194280505180359,1.4194280505180359,-0.004932221472263337,-0.004932221472263337,1.0,0.0,0.0,-0.7717980318386781
old_no_gate,20260706,weather_wet,weather_wet:000,207,1.190000057220459,0.4567616638702803,-0.41352748638156217,0.7034836289572832,0.01866312422209848,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.4194280505180359,1.4194280505180359,-0.004932221472263337,-0.004932221472263337,1.0,0.0,0.0,-0.777475608695868
old_no_gate,20260706,weather_wet,weather_wet:000,208,1.4600000381469727,0.4560170598451291,0.8118697864704456,2.0104308679082816,0.05339863167559786,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.4194280505180359,1.4194280505180359,-0.004932221472263337,-0.004932221472263337,1.0,0.0,0.0,-0.7967683499279384
old_no_gate,20260706,weather_wet,weather_wet:000,209,1.0099999904632568,0.45582347986241833,-0.6262552094541948,0.5226659533190084,0.013929252560433444,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.4194280505180359,1.4194280505180359,-0.004932221472263337,-0.004932221472263337,1.0,0.0,0.0,-0.8011211091414726
old_no_gate,20260706,weather_wet,weather_wet:000,210,1.4900000095367432,0.4548498491659117,1.3506402535684796,2.6288028805679575,0.07012012459901401,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9194280505180359,0.9194280505180359,-0.003932221472263337,-0.003932221472263337,1.0,0.0,0.0,-0.8280755295166097
old_no_gate,20260706,weather_wet,weather_wet:000,211,1.5700000524520874,0.45429478143041097,0.3755864026348928,1.498682885851974,0.040152819607559204,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.4194280505180359,0.4194280505180359,-0.0029322214722633366,-0.0029322214722633366,1.0,0.0,0.0,-0.841572055059836
old_no_gate,20260706,weather_wet,weather_wet:000,212,1.4700000286102295,0.45393250976984645,-0.08641315162119999,0.978133483524152,0.026272643535744686,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.08057194948196411,-0.08057194948196411,-0.0019322214722633365,-0.0019322214722633365,1.0,0.0,0.0,-0.850475436097905
old_no_gate,20260706,weather_wet,weather_wet:000,213,1.2899999618530273,0.4536182598496688,-0.24145071270609186,0.8484747844795922,0.022827775559173674,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.5805719494819641,-0.5805719494819641,-0.0009322214722633365,-0.0009322214722633365,1.0,0.0,0.0,-0.8591612594422868
old_no_gate,20260706,weather_wet,weather_wet:000,214,1.0499999523162842,0.4533215220221929,-0.29771489489663333,0.8011921341849615,0.021586686929916728,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.0805719494819641,-1.0805719494819641,6.77785277366635e-05,6.77785277366635e-05,1.0,0.0,0.0,-0.8675129123996586
old_no_gate,20260706,weather_wet,weather_wet:000,215,1.2599999904632568,0.4526796943076671,0.5742352526714326,1.7329348292196154,0.04675437162930213,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5805719494819641,-1.5805719494819641,0.0010677785277366635,0.0010677785277366635,1.0,0.0,0.0,-0.8864960358029335
old_no_gate,20260706,weather_wet,weather_wet:000,216,1.2799999713897705,0.45221186018851317,0.1776306449645354,1.2631521217154922,0.03418031091329919,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.6726402044296265,-1.6726402044296265,0.0020677785277366635,0.0020677785277366635,1.0,0.0,0.0,-0.8990611875260116
old_no_gate,20260706,weather_wet,weather_wet:000,217,1.399999976158142,0.45163380522165547,0.4280461598940043,1.5607484105157758,0.0423242142181129,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.6726402044296265,-1.6726402044296265,0.0030677785277366636,0.0030677785277366636,1.0,0.0,0.0,-0.9158041112906596
old_no_gate,20260706,weather_wet,weather_wet:000,218,1.3700000047683716,0.4512110720737756,0.0759759777347522,1.1413794992757327,0.03103451396197502,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.6726402044296265,-1.6726402044296265,0.004043432474136353,0.004043432474136353,1.0,0.0,0.0,-0.9281454627389089
old_no_gate,20260706,weather_wet,weather_wet:000,219,1.100000023841858,0.45093524808281127,-0.36471944839143233,0.7447247756036699,0.020288976313928495,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.6726402044296265,-1.6726402044296265,0.004043432474136353,0.004043432474136353,1.0,0.0,0.0,-0.935454125738726
old_no_gate,20260706,weather_wet,weather_wet:000,220,0.949999988079071,0.45058719777174516,-0.13244197059182766,0.9397358398785092,0.025634524686770015,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.1726402044296265,-1.1726402044296265,0.003043432474136353,0.003043432474136353,1.0,0.0,0.0,-0.9465749315889468
old_no_gate,20260706,weather_wet,weather_wet:000,221,1.1699999570846558,0.44995476884916175,0.552629555806231,1.7075580909751724,0.04665481748349862,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.6726402044296265,-0.6726402044296265,0.002043432474136353,0.002043432474136353,1.0,0.0,0.0,-0.9642923915964735
old_no_gate,20260706,weather_wet,weather_wet:000,222,1.590000033378601,0.4490098731885367,1.28233309795957,2.551218283687711,0.06991111920416357,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.17264020442962646,-0.17264020442962646,0.001043432474136353,0.001043432474136353,1.0,0.0,0.0,-0.9789481862435594
old_no_gate,20260706,weather_wet,weather_wet:000,223,1.2599999904632568,0.4487886546106102,-0.5387095387393136,0.5972901604015867,0.01643992752369699,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.32735979557037354,0.32735979557037354,4.343247413635294e-05,4.343247413635294e-05,1.0,0.0,0.0,-0.9815608318322095
old_no_gate,20260706,weather_wet,weather_wet:000,224,1.559999942779541,0.44798662356353564,0.9457567916922643,2.1654838271012977,0.05966494665666365,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.4871925115585327,0.4871925115585327,-0.0009565675258636471,-0.0009565675258636471,1.0,0.0,0.0,-0.9947740447155649
old_no_gate,20260706,weather_wet,weather_wet:000,225,1.600000023841858,0.44747532018184694,0.2760523990990242,1.3805191305594278,0.03818047435665453,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.4871925115585327,0.4871925115585327,-0.001956567525863647,-0.001956567525863647,1.0,0.0,0.0,-1.0026212475119909
old_no_gate,20260706,weather_wet,weather_wet:000,226,1.0499999523162842,0.4473430595761828,-0.8192636255024454,0.3571036352931356,0.009900074060646257,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.4871925115585327,0.4871925115585327,-0.0028096437454223633,-0.0028096437454223633,1.0,0.0,0.0,-1.0044958196021136
old_no_gate,20260706,weather_wet,weather_wet:000,227,1.0199999809265137,0.4469291229059887,0.05620379501803176,1.1176290095241446,0.031003636384641393,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.4871925115585327,0.4871925115585327,-0.0028096437454223633,-0.0028096437454223633,1.0,0.0,0.0,-1.0109111707431766
old_no_gate,20260706,weather_wet,weather_wet:000,228,1.5800000429153442,0.44583335603270347,1.6432896819965876,2.958570557870167,0.08223288109390571,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.4871925115585327,0.4871925115585327,-0.0028096437454223633,-0.0028096437454223633,1.0,0.0,0.0,-1.0291798173350786
old_no_gate,20260706,weather_wet,weather_wet:000,229,1.2400000095367432,0.44561571229001645,-0.5500523841843097,0.5876381052549684,0.016418292206711156,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.4871925115585327,0.4871925115585327,-0.0028096437454223633,-0.0028096437454223633,1.0,0.0,0.0,-1.0317137442370246
old_no_gate,20260706,weather_wet,weather_wet:000,230,0.9200000166893005,0.44534431645076616,-0.37888030317703647,0.7327687659758382,0.020494350630317234,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9871925115585327,0.9871925115585327,-0.0038096437454223633,-0.0038096437454223633,1.0,0.0,0.0,-1.0385141299293175
old_no_gate,20260706,weather_wet,weather_wet:000,231,1.2699999809265137,0.44457240225594824,0.8754418662345711,2.0841683260084283,0.05836611320639291,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.0511948750724458
old_no_gate,20260706,weather_wet,weather_wet:000,232,1.5,0.4438613191746876,0.7340862316226787,1.919924319403817,0.053964855876889005,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.061580134635289
old_no_gate,20260706,weather_wet,weather_wet:000,233,1.2300000190734863,0.44359893501758296,-0.4076707348120494,0.7084372241824952,0.019980503927683753,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.0652936863108744
old_no_gate,20260706,weather_wet,weather_wet:000,234,1.4199999570846558,0.44294589785772454,0.6000306537567157,1.7632003316177727,0.049791295215829104,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.0761641861115834
old_no_gate,20260706,weather_wet,weather_wet:000,235,1.4800000190734863,0.44242206627182673,0.30449984972522975,1.414345281924146,0.040065527589145306,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.0844059494660707
old_no_gate,20260706,weather_wet,weather_wet:000,236,1.2000000476837158,0.44216260191755197,-0.41699080919528286,0.7005537565418896,0.019895453402629996,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.0882718625243142
old_no_gate,20260706,weather_wet,weather_wet:000,237,1.3899999856948853,0.44151509343852613,0.5873042111346358,1.7482728933698213,0.04971254192033507,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.0990510858434588
old_no_gate,20260706,weather_wet,weather_wet:000,238,1.3200000524520874,0.4411306233006816,-0.014369466289791261,1.0380693721802146,0.029610423484584026,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-1.1049185266404953
old_no_gate,20260706,weather_wet,weather_wet:000,239,1.4199999570846558,0.4405706315323943,0.3868132341851821,1.5119777743756926,0.0432089870543125,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.351795345544815,1.351795345544815,-0.004138254523277283,-0.004138254523277283,1.0,0.0,0.0,-2.8969490123221435
old_no_gate,20260706,weather_snow,weather_snow:000,0,8.020000457763672,0.5491497484002279,1.058799198581044,2.295679319384897,0.04501331998793915,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.5,0.5,-0.001,-0.001,1.0,0.0,0.0,-0.003350401851439074
