split,task_key,controller_group,seed,episode_reward_delta,SOC_tail_risk_delta,SOC_tail_violation_steps_delta,SOC_RMSE_delta,abs_final_SOC_error_delta,constraint_violation_steps_delta,battery_limit_proximity_risk_delta,SOC_corrected_fuel_kg_delta,engine_switch_count_delta,battery_energy_throughput_kWh_delta,raw_action_magnitude_mean_delta,action_magnitude_mean_delta,raw_action_saturation_ratio_delta,final_action_saturation_ratio_delta,confidence_mean_delta,confidence_min_delta,confidence_p5_delta,confidence_p50_delta,confidence_p95_delta,distribution_confidence_mean_delta,safety_margin_confidence_mean_delta,stability_confidence_mean_delta,distribution_risk_mean_delta,distribution_risk_max_delta,action_attenuation_ratio_mean_delta,fallback_activation_ratio_delta,direction_suppression_ratio_delta
meta_validation,meta_validation:005,gate_current,20260706_step_70000,0.4055973580575447,-0.0014736898382486999,0.0,-0.0005945191339157205,-0.0016185903200516272,0.0,-5.1991238293800745e-06,0.00011231267245745413,0.0,0.001026613540474064,0.44492099905645865,0.3816663746154123,0.0,0.0,-0.14814781961245638,-1.0,-0.42083441295275725,-0.10783325838024149,-0.07163800104050955,-0.13698374827643012,-0.023776091068787975,-0.041449002872050666,1.3173628131024777,3.6196481389288913,-0.13766236361779527,0.0,0.004166666666666667
meta_validation,meta_validation:006,gate_current,20260706_step_70000,0.7227796621529876,-0.003937145476353127,-5.0,-0.0005549329463666319,0.0014922857278935053,0.0,0.0,0.00011943863134213084,0.0,0.00025807717869752445,0.4127710752559998,0.3497141342516574,0.0,0.0,-0.3051341240298261,-1.0,-0.9615972222222227,-0.13364674943018273,-0.08501529456459267,-0.13042971580964746,-0.21862187197351401,-0.04968366393984902,1.3217190956982128,10.049139765925831,-0.16509616302623475,0.0,0.175
meta_validation,meta_validation:007,gate_current,20260706_step_70000,1.7115897805644806,-0.01015019184244792,0.0,-0.0004508717477698515,-0.0010301839037012428,0.0,0.0,4.554893042835184e-05,0.0,0.0007726379277759876,0.4064605799389368,0.2905425402566226,0.0,0.0,-0.6694170182129815,-1.0,-1.0,-0.6968030834654606,-0.13269338051534585,-0.11900572775263563,-0.66803742480847,-0.06487970839561474,1.249705348284248,1.987560897744587,-0.37150599316016863,0.0,0.65
heldout_evaluation,heldout_evaluation:000,gate_current,20260706_step_70000,1.5751786801401124,-0.007880449924379529,-2.0,-0.0004837515996663211,-0.0009260009536055103,0.0,0.0,5.666702024043069e-05,0.0,0.0006945007152041882,0.3777375449825329,0.26863219536970273,0.0,0.0,-0.552967254061139,-1.0,-1.0,-0.38240740740740164,-0.13185701105010394,-0.15515351150974266,-0.49277368053907167,-0.06489424319249981,1.4483679297356777,6.90357771533909,-0.31509345884850215,0.0,0.5041666666666667
heldout_evaluation,heldout_evaluation:001,gate_current,20260706_step_70000,31.478271472377173,-0.15755691008561,0.0,-0.007112420477007872,-0.060037753712270714,0.0,0.0,0.0034027613408842833,2.0,0.019393803142165683,0.47414177779911115,0.3241935385289027,0.0,0.0,-0.9718202623116428,-1.0,-1.0,-1.0,-0.8165374022254149,-0.11169395071106114,-0.9717116672402621,-0.05676550101508937,1.1977134180020033,9.144051028242526,-0.3994723418745909,0.0,0.9416666666666667
heldout_evaluation,heldout_evaluation:002,gate_current,20260706_step_70000,-0.10525940568690118,-0.0007759237276921266,-1.0,-0.0001555663827442766,-0.0008794532991899251,0.0,0.0,2.604823015651958e-06,0.0,0.0006595899743924438,0.47867202806081005,0.4072196568634258,0.0,0.0,-0.17877040355979534,-0.9981968599198675,-0.38489590273407326,-0.13173109643181957,-0.11507467765410662,-0.14364414488753818,-0.05964032226773386,-0.04836727062678192,1.3979786061728554,8.886946638870887,-0.1490134577748482,0.0,0.04583333333333333
heldout_evaluation,heldout_evaluation:003,gate_current,20260706_step_70000,2.0944443258909473,-0.010576328645463318,-6.0,-0.0009871135758394364,-0.0017215618742445482,0.0,-0.000359633882167545,0.0001262570384461259,0.0,0.0012911714056835222,0.4154688298401049,0.34815102391350156,0.0,0.0,-0.307641125883944,-0.9425806547007346,-0.7963985303123803,-0.21863336434518643,-0.07060919150502942,-0.1272018867202147,-0.23267346108251397,-0.05807470387527092,1.267708855516686,2.9695693254976088,-0.17110201374484546,0.0,0.32083333333333336
heldout_evaluation,heldout_evaluation:004,gate_current,20260706_step_70000,-41.43042952251883,0.17217200964263774,52.0,0.015022410258823879,0.017831519263989515,0.0,0.00043722626734112296,-0.0018383183231221248,0.0,0.022121258712866437,0.2918478063397077,0.1670327872044585,0.0,0.0,-0.5363934321819149,-1.0,-1.0,-0.5468878582653787,-0.09292288642266366,-0.37799426363071764,-0.3526240840695678,-0.06715374886194747,2.4168125709961505,4.948575955192956,-0.4711707395805478,0.0,0.42083333333333334
heldout_evaluation,heldout_evaluation:005,gate_current,20260706_step_70000,12.199089051655449,-0.019261733124916525,0.0,-0.0005666560467047221,-0.007081674879324873,-2.0,-0.006845581049838321,0.0014710867771825786,0.0,0.0005624605991123577,0.5437437959755024,0.37094126148674145,0.0,0.0,-0.9902589357574801,-1.0,-1.0,-1.0,-0.9632773024059469,-0.1373559890141849,-0.9902589357574801,-0.06883264793317423,1.346420719241493,2.689112344347756,-0.4528476920247094,0.0,0.8083333333333333
heldout_evaluation,heldout_evaluation:006,gate_current,20260706_step_70000,-0.137106419789653,-0.000515696192643196,0.0,-0.00012812983047856552,-0.0013098141262379848,0.0,0.0,0.00016368301876298896,0.0,-0.0015059303486045783,0.3909803251477619,0.33099609626756377,0.0,0.0,-0.18144838410489916,-1.0,-0.47664659020232814,-0.1516903265551126,-0.057113668307984145,-0.14905076444607646,-0.04832728658356944,-0.044458798961230284,1.3914938139534896,2.464400054613908,-0.15106699202823148,0.0,0.025
heldout_evaluation,heldout_evaluation:007,gate_current,20260706_step_70000,-0.3098448718798652,0.0,0.0,-0.000498279959914737,-0.001676795189662461,0.0,0.0,0.00017796994788144005,0.0,0.0008332195147249255,0.5732362902193892,0.48528395892822856,0.0,0.0,-0.15772384061793143,-0.4772913003738972,-0.33019376355667307,-0.12651411516653388,-0.09147658198539621,-0.15772384061793143,0.0,-0.049853019822518996,1.442508777107212,2.8476546265532754,-0.15772384061793143,0.0,0.0
stress_low_soc,stress_low_soc:000,gate_current,20260706_step_70000,3.645947819237591,-0.01994067537561195,0.0,-0.0008296478380979411,-0.0012819964134299089,0.0,-0.0002609279411361614,8.019268536713087e-05,0.0,0.0009614973100724178,0.4192254896670258,0.28288773925994504,0.0,0.0,-0.8688961978249825,-1.0,-1.0,-1.0,-0.3936154938269203,-0.12712149440073828,-0.8688961978249825,-0.055468328175321546,1.2940772872094184,6.796071405233531,-0.36518467068585614,0.0,0.9333333333333333
stress_low_soc,stress_low_soc:001,gate_current,20260706_step_70000,-0.22880027097244238,-0.00030338706188204334,0.0,-9.925869559723743e-06,-5.831129746802777e-05,0.0,0.0,-4.861225151586712e-09,0.0,4.373347310113185e-05,0.520763695160787,0.36507961422842267,0.0,0.0,-0.9786419505974712,-1.0,-1.0,-1.0,-0.9566762696229082,-0.14648817741296727,-0.9786419505974712,-0.05662143116140306,1.4113758881828802,9.183860949595763,-0.3305010357645126,0.0,0.95
stress_low_soc,stress_low_soc:002,gate_current,20260706_step_70000,0.2031645711608121,-0.001973380653971013,-1.0,-0.00010948555400970561,-0.000419894880407945,0.0,0.0,3.130346162893982e-06,0.0,0.000314921160305931,0.4598169362921653,0.3362562649901945,0.0,0.0,-0.659999565823501,-1.0,-1.0,-1.0,-0.1060371568812083,-0.1297021314700818,-0.6136081816490726,-0.05645512569448885,1.3163616626214447,9.062129612970383,-0.2888446052263668,0.0,0.65
stress_low_soc,stress_low_soc:003,gate_current,20260706_step_70000,1.1991452631716584,-0.0065773738546803795,-2.0,-0.000349665390569881,-0.0008269362913223555,0.0,-9.307650812207007e-07,5.5664414617559443e-05,0.0,0.0006202022184919331,0.4322607112153808,0.3220587893504399,0.0,0.0,-0.675085360638547,-1.0,-1.0,-1.0,-0.16217634499317213,-0.12422966382819234,-0.6257711802107884,-0.05958279616032225,1.2665506657173693,2.578313053083544,-0.28373215609011726,0.0,0.6041666666666666
stress_high_mass_uphill,stress_high_mass_uphill:000,gate_current,20260706_step_70000,0.6701695503606544,-0.004196247932610142,-1.0,-0.0002732990816815273,-0.0003226903334823117,0.0,0.0,5.596585080974714e-05,0.0,0.00044090512912564606,0.3079344651279429,0.19748723954920672,0.0,0.0,-0.501269262853088,-1.0,-1.0,-0.3865866187048437,-0.21693195736846926,-0.2870776351364185,-0.3752529844275312,-0.05603728076193548,2.0595408500560866,7.353244382005758,-0.4157780375009962,0.07916666666666666,0.5083333333333333
stress_high_mass_uphill,stress_high_mass_uphill:001,gate_current,20260706_step_70000,0.06456124051316081,-0.0004099556257174848,0.0,-0.0004961221334935963,-0.001980484492132173,0.0,0.0,5.157707852944046e-05,0.0,0.0009020300357656247,0.43840352051632386,0.3270128733888701,0.0,0.0,-0.2577191796030741,-0.9994452384080588,-0.3702459569494896,-0.2237073118814007,-0.20337189480148432,-0.2577191796030741,0.0,-0.053810842413870574,1.9639172261506015,9.680503667537643,-0.2577191796030741,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:002,gate_current,20260706_step_70000,0.04532252881069354,-0.0009164233019998552,-1.0,-0.00019747929982478346,-0.0005835476649630467,0.0,0.0,5.991426289517904e-06,0.0,0.000437660748722396,0.40210058989341596,0.3085557926758053,0.0,0.0,-0.23527666778203404,-0.9990638996178696,-0.24564944357899277,-0.22351359265180903,-0.20337189480148432,-0.23386935344154713,-0.009836780099985898,-0.042695637957173016,1.8429847288159178,9.336613305537554,-0.23417202188819353,0.0,0.020833333333333332
stress_high_mass_uphill,stress_high_mass_uphill:003,gate_current,20260706_step_70000,0.5831805665221452,-0.004173787371099857,0.0,-0.00019952644787547824,-0.0004053826967042595,0.0,-7.044007500484756e-05,4.686571940260009e-05,0.0,0.0004016464758754279,0.4201958679167579,0.2742038584187681,0.0,0.0,-0.6491722659801451,-1.0,-1.0,-0.6881123324916809,-0.19884768250541007,-0.27399123453034235,-0.5916293842053538,-0.0708655439435083,1.9891756921213997,3.7670255771237677,-0.37446975014817874,0.0,0.5833333333333334
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,gate_current,20260706_step_70000,1.6778419232916235,-0.009689229055906079,0.0,-0.00038659794465192854,-0.0006934603846453502,0.0,-2.073829794779769e-06,-5.3678913453758526e-05,0.0,0.00026142320341029923,0.4443720470316023,0.24934402081221502,0.0,0.0,-0.9437883800606919,-1.0,-1.0,-1.0,-0.6210678594462915,-0.2874028416969209,-0.9437883800606919,-0.07033441864123369,2.0606842951174498,7.353244382005758,-0.4860974680856993,0.07916666666666666,0.9083333333333333
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:001,gate_current,20260706_step_70000,0.24145531482179194,-0.0018231705482776306,-1.0,-0.00014457348919577617,-0.0009901959940510352,0.0,0.0,6.492687026765642e-06,0.0,0.0007426469955384152,0.5189760834863278,0.3285282229073736,0.0,0.0,-0.7144446044271975,-1.0,-1.0,-1.0,-0.24830135888514626,-0.26659665559246926,-0.5972872192256213,-0.0697283170329227,2.0032607495339305,9.706979031693317,-0.42099458886967045,0.0,0.5916666666666667
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:002,gate_current,20260706_step_70000,0.09537006165828643,-0.0013313382433959298,-1.0,-8.02207701780383e-05,-0.000891549076833531,0.0,0.0,2.2902974246355456e-06,0.0,0.0006686618076251483,0.5360649101742161,0.34246368121902454,0.0,0.0,-0.8248607920831443,-1.0,-1.0,-1.0,-0.263139511120672,-0.24454626685365355,-0.7690078216951166,-0.06927143607981445,1.889949907542074,9.336613305537554,-0.398603339428526,0.0,0.7708333333333334
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:003,gate_current,20260706_step_70000,-3.948980787603091,0.01827731397714971,4.0,0.0006440005478057231,0.0008095889911554632,0.0,5.639264008114146e-05,0.00012457762719922383,0.0,-0.00010440207257728096,0.4076683669092454,0.24252736788556578,0.0,0.0,-0.7064411958380146,-1.0,-1.0,-0.7276055838228577,-0.2609714855658172,-0.27897640943704427,-0.6401800496350235,-0.07131660014455643,2.0121769735726818,3.7670255771237677,-0.46690920625712207,0.0,0.7375
weather_wet,weather_wet:000,gate_current,20260706_step_70000,24.645337853201795,-0.13082046831413818,0.0,-0.007868774915827215,0.0007541876054434904,0.0,0.0,-6.336391338618297e-05,1.0,-0.011847765734263771,0.5344601599914988,0.4413130860369675,0.0,0.0,-0.8070470286809008,-1.0,-1.0,-1.0,-0.10169380705501885,-0.09419529786521907,-0.7887509511903014,-0.0640866958600802,1.1051737250781044,1.5574506417177982,-0.22940648138230224,0.0,0.4625
weather_wet,weather_wet:001,gate_current,20260706_step_70000,-3.9105846905157176,0.0051963190923853,0.0,0.00499804376360298,0.010637831937295505,0.0,0.0,0.0005463144860051311,0.0,0.027820206299723593,0.4970070064509648,0.4391898806616691,0.0,0.0,-0.11254259746162698,-0.40099710723726734,-0.22790188186301363,-0.09814836358978796,-0.0560461868647818,-0.1069237794891773,0.0,-0.06087001839076689,1.1576260616199785,2.5310295621502057,-0.11254259746162687,0.0,0.0
weather_snow,weather_snow:000,gate_current,20260706_step_70000,10.95653395033051,-0.05773025559592038,0.0,-0.003392537711636043,-0.011650864495091617,0.0,0.0,7.398773780389889e-05,0.0,-0.004501113836811621,0.6157334736257579,0.5153290870156382,0.0,0.0,-0.7553552731936826,-1.0,-1.0,-1.0,-0.07167865273754259,-0.08644348326512497,-0.7325998429864827,-0.053292485002671586,1.0571135384005694,1.8902083361196385,-0.18616875134830768,0.0,0.5291666666666667
weather_snow,weather_snow:001,gate_current,20260706_step_70000,9.437302698857934,-0.05118397806198438,0.0,-0.0029348897265388946,-0.004382559345954384,0.0,0.0,0.0022146432875905717,2.0,-0.0016918618095784765,0.49696522596064147,0.4112717429449836,0.0,0.0,-0.6353361588180746,-1.0,-1.0,-0.9897213038556936,-0.07167865273754259,-0.0984340468302789,-0.6053549404755533,-0.0586466969382583,1.1291290506062721,1.8432970919616984,-0.19345592393618816,0.0,0.37083333333333335
weather_ice,weather_ice:000,gate_current,20260706_step_70000,11.001318882784375,-0.057293809581526745,0.0,-0.0038419834517870177,-0.014941458684787523,0.0,0.0,-2.9491732056588504e-05,0.0,0.0002672315824252536,0.5495433069356993,0.46704903332613734,0.0,0.0,-0.6640220946736128,-1.0,-1.0,-1.0,-0.06652004716286031,-0.08232387776271444,-0.6361029399372422,-0.04578730894734562,1.0321710670527908,1.386154023303642,-0.16173535966425134,0.0,0.43333333333333335
weather_ice,weather_ice:001,gate_current,20260706_step_70000,-0.3237274492673805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4889520065347168,0.389427772207043,0.0,0.0,-0.653344354471708,-1.0,-1.0,-0.9142484155793771,-0.07167865273754259,-0.08252542977420341,-0.628089442451885,-0.04886792642668403,1.0302157949688449,1.3308446952532795,-0.22011550987535533,0.0,0.625
meta_validation,meta_validation:000,gate_current,20260707_step_140000,-5.282956257627873,0.020194418452008422,13.0,0.002018178002323033,0.0006404863339902755,0.0,0.0016049904983422873,-0.0014018927645982338,-2.0,0.011651067798726655,0.4908944424745569,0.392775267032021,0.0,0.0,-0.32506652651097134,-1.0,-1.0,-0.17846760573469478,-0.0991817437238458,-0.17195246452978474,-0.224011281820374,-0.06075300202887113,1.5100638483386115,3.0755645284286124,-0.1889360869785136,0.0,0.17083333333333334
meta_validation,meta_validation:001,gate_current,20260707_step_140000,21.63532808141607,-0.07670699890144235,-57.0,-0.008596629930891345,-0.01527915924122153,0.0,0.0,5.599139948986309e-05,0.0,-0.013172388453514594,1.0267458959476758,0.9358010733080321,0.0,0.0,-0.11478203105148388,-0.9641997641831449,-0.3197445041028534,-0.08714660121731921,-0.05207054828781721,-0.09209035891212491,-0.022171741185424976,-0.052774472875873335,1.0706612488938747,6.451550974895674,-0.09623007932674044,0.0,0.0
meta_validation,meta_validation:002,gate_current,20260707_step_140000,-0.7318608886738645,-0.0001778945405701282,0.0,0.00021989657278476127,0.003668763255398333,0.0,0.0009020595157586452,-3.465839777710977e-05,0.0,0.016432448543369782,0.5589211334256393,0.4748507932078481,0.0,0.0,-0.22496570197899424,-1.0,-0.9129861111111123,-0.1126500839646929,-0.09121077702529046,-0.1554813324514519,-0.12566110930238106,-0.045252563258747824,1.4909223727519667,20.939274068197506,-0.18291609574188106,0.0,0.075
meta_validation,meta_validation:003,gate_current,20260707_step_140000,3.9069182104259,-0.013964949015834505,0.0,-0.0021600355949123184,-0.002894806059176802,0.0,0.0,6.012415458167553e-06,0.0,-0.0060643727890648536,0.46256575613734435,0.34889382402923963,0.0,0.0,-0.28939681298157993,-1.0,-1.0,-0.14739801816927478,-0.10551625189479541,-0.19020394468845891,-0.1737694986429884,-0.06689372268571403,1.634856823818489,14.72123148534766,-0.2736504778828853,0.075,0.2
meta_validation,meta_validation:004,gate_current,20260707_step_140000,2.632835597157282,-0.012398449839179482,-3.0,-0.001142698621302389,-0.0020337568906014236,0.0,0.0,0.00013214668724859102,0.0,0.0007664352432646959,0.42314804099351616,0.3458641514347475,0.0,0.0,-0.290318828461941,-1.0,-1.0,-0.10602255614083234,-0.08907071509977849,-0.126090339043613,-0.19714344135361972,-0.05023958704114473,1.3079086450921225,11.742258419817974,-0.2194617761707679,0.0,0.15833333333333333
meta_validation,meta_validation:005,gate_current,20260707_step_140000,0.06931475835316547,-0.0009988390286215856,0.0,-0.0003409670856436772,-0.0014849526068613228,0.0,1.6152496415608182e-06,8.255732431748652e-05,0.0,0.001369858166365645,0.4823067382990025,0.4298084936161481,0.0,0.0,-0.11446245737412009,-1.0,-0.3471119795547182,-0.06214010758667632,-0.02003183525818031,-0.09524610920289822,-0.023791667439622022,-0.042273271194157136,1.0084760295612125,3.0628947842785315,-0.10431914686271015,0.0,0.004166666666666667
meta_validation,meta_validation:006,gate_current,20260707_step_140000,-2.6495893280201344,0.01137362686961993,12.0,0.0014370642960630578,-0.0024447178616751053,0.0,0.0,0.00023683394679625824,0.0,0.006082186669603085,0.4220379137701064,0.3563981596788172,0.0,0.0,-0.34249875255903217,-1.0,-0.9903972604853707,-0.12359937858197068,-0.05908375926442866,-0.11703965181011367,-0.2774196502135763,-0.0566636588803372,1.2455747260221952,16.672428899210594,-0.16115168915128142,0.0,0.2916666666666667
meta_validation,meta_validation:007,gate_current,20260707_step_140000,0.7526348038947219,-0.004806292200494333,0.0,-0.00022800445131199165,-0.0003578618379358467,0.0,0.0,2.706030334359566e-05,0.0,0.00026839637845199604,0.3256548610374332,0.18916049856913633,0.0,0.0,-0.6728281258128397,-1.0,-1.0,-0.7015273564296893,-0.13862026996105414,-0.09960120574427522,-0.6724475171532345,-0.06566762933241455,1.1326028518179891,1.7563936563393991,-0.45126327393640897,0.0,0.9916666666666667
heldout_evaluation,heldout_evaluation:000,gate_current,20260707_step_140000,0.4401812997873833,-0.002754525363713012,-1.0,-0.00018740531593869347,-0.00043027189816358113,0.0,0.0,2.3299228092271695e-05,0.0,0.00032270392362274136,0.3968876584169028,0.28950657577754757,0.0,0.0,-0.5574604696568555,-1.0,-1.0,-0.38240740740740164,-0.14019110270242752,-0.20262680487343387,-0.4971867791574469,-0.046663755086617686,1.7024843616685277,11.472190092645777,-0.3001538795205171,0.0,0.3333333333333333
heldout_evaluation,heldout_evaluation:001,gate_current,20260707_step_140000,-0.0068318068579174,-0.002257241912015262,0.0,-9.21430876957563e-05,0.007457386287484602,0.0,0.0,-8.989601252813034e-05,0.0,-0.004426373048946761,0.4612517422912054,0.30521154581224785,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2928373542034538,-1.0,-0.056377902249585055,2.1790763716642854,15.572637666031,-0.37513366343434784,0.0,0.16666666666666666
heldout_evaluation,heldout_evaluation:002,gate_current,20260707_step_140000,-0.16755711936458795,-0.000307380444412253,-1.0,-7.296513223607054e-05,-0.005494633601211385,0.0,0.0,0.00013758686724714767,0.0,0.0023709752009085094,0.3891771166003378,0.3101624603561472,0.0,0.0,-0.23100117333448889,-0.9999999755371008,-0.38630818564543434,-0.20756543216151524,-0.14325292210416896,-0.20613263206827703,-0.059846359478289424,-0.03879655297460016,1.7469425513739951,14.801228069060642,-0.21711698535619783,0.0,0.15833333333333333
heldout_evaluation,heldout_evaluation:003,gate_current,20260707_step_140000,0.06416180128248072,-0.001755140685124723,-1.0,-0.00016343996621651785,-0.0002374582290326499,0.0,-5.1155440487775806e-05,6.402016464748805e-06,0.0,0.00017809367177440416,0.4547674489293247,0.3668435170270325,0.0,0.0,-0.32031049581669924,-0.9404623305055675,-0.7975114602137368,-0.18621476419106886,-0.12445572819781048,-0.15891953807075354,-0.2415689173037363,-0.051600472313523826,1.4591517690266658,2.6256445412516762,-0.23276027743345828,0.0,0.49166666666666664
heldout_evaluation,heldout_evaluation:004,gate_current,20260707_step_140000,-41.136187947964835,0.17092109294292912,52.0,0.014933096414055894,0.017728993124575765,0.0,0.0004223400993597446,-0.0018332393171678965,0.0,0.02217954592230395,0.31117066455580267,0.1729334846097566,0.0,0.0,-0.5979763835945928,-1.0,-1.0,-0.7760607908531569,-0.041320449772132006,-0.5050466067701076,-0.3519697235665623,-0.060856399492909,3.185402427090691,8.11749070178289,-0.5476152540583725,0.0,0.425
heldout_evaluation,heldout_evaluation:005,gate_current,20260707_step_140000,2.8370976999192976,-0.015352538917457137,0.0,-0.0007370289712582412,-0.0011553093768510436,0.0,-7.578761312508446e-05,4.9248942319307654e-05,0.0,0.0010575710874241029,0.3460891032436939,0.15351084093742765,0.0,0.0,-0.9973264491091748,-1.0,-1.0,-1.0,-1.0,-0.17650258304033528,-0.9973264491091748,-0.07439071597765634,1.5497497815018482,3.0169462395591204,-0.6883337847945086,0.0,0.9041666666666667
heldout_evaluation,heldout_evaluation:006,gate_current,20260707_step_140000,-0.31392904548929224,-0.00020886661654583721,0.0,-2.5732421556186325e-05,-0.0014116828724946018,0.0,0.0,0.00017297654478032332,0.0,-0.0006362643981493998,0.47365039233486317,0.3931450560109491,0.0,0.0,-0.19189729247545795,-1.0,-0.4788254438055851,-0.14532016400942038,-0.10058954740366766,-0.16279199812802791,-0.04840907736792088,-0.051849669936758214,1.476210560943437,2.338687908132193,-0.1696067515246682,0.0,0.025
heldout_evaluation,heldout_evaluation:007,gate_current,20260707_step_140000,-0.3563724645670874,0.0,0.0,-0.000529068857312992,-0.0019684159040725957,0.0,0.0,0.00021005274039956334,0.0,0.0007815801388958987,0.6118050162822809,0.5274209157034364,0.0,0.0,-0.13227663510120535,-0.3912378094158768,-0.26154894681490226,-0.1183781699801052,-0.06077138858444697,-0.13085054241914307,0.0,-0.052909013081836265,1.2936796641768646,2.4908020274242113,-0.13227663510120535,0.0,0.0
stress_low_soc,stress_low_soc:000,gate_current,20260707_step_140000,-0.10397157097992249,-0.000670821698354418,0.0,-2.8324641615257162e-05,-5.3419696469492184e-05,0.0,4.8143433623911575e-06,4.363377548430303e-06,0.0,4.006477235216077e-05,0.43147449096876067,0.2763673635858046,0.0,0.0,-0.8804649985212801,-1.0,-1.0,-1.0,-0.4243299117509307,-0.1967946130507926,-0.8804649985212801,-0.06371774403713293,1.6649487406757724,11.471876581988782,-0.45916532305552005,0.0,0.5791666666666667
stress_low_soc,stress_low_soc:001,gate_current,20260707_step_140000,0.648838276022218,-0.0046435648225819914,0.0,-0.00021825912876063946,-0.0008579344334633254,0.0,0.0,4.783765540590512e-06,0.0,0.0006434508250975912,0.46336503976317295,0.3069917888178164,0.0,0.0,-0.9794171075357508,-1.0,-1.0,-1.0,-0.9448346615337573,-0.2865123515520165,-0.9778558162839973,-0.057040219536637404,2.1524769677002156,15.641981195430283,-0.37526770503008733,0.0,0.24583333333333332
stress_low_soc,stress_low_soc:002,gate_current,20260707_step_140000,2.9879403291921562,-0.013114382506638989,-8.0,-0.0007404413780981722,-0.0025404864134760397,0.0,0.0,5.337789110777813e-06,0.0,0.0019053648101070297,0.5107460924331076,0.37594228679688046,0.0,0.0,-0.6794658410611312,-1.0,-1.0,-1.0,-0.1935474590013957,-0.22716240023826773,-0.6067790508517427,-0.053031849034537504,1.8466976721873687,14.868010763054217,-0.27636397462826234,0.0,0.19583333333333333
stress_low_soc,stress_low_soc:003,gate_current,20260707_step_140000,0.15979800012419787,-0.0013463452140621834,0.0,-6.726835341548665e-05,-0.00010708532245262692,0.0,0.0,3.0285036243943297e-06,0.0,8.031399183963672e-05,0.2898565537092057,0.14888133053798225,0.0,0.0,-0.6642270713145069,-1.0,-1.0,-1.0,-0.10495602249826963,-0.1513161449284568,-0.6293207310656843,-0.05716248177355676,1.4195472651463044,2.4416156688657096,-0.5348432994792074,0.0,0.6041666666666666
stress_high_mass_uphill,stress_high_mass_uphill:000,gate_current,20260707_step_140000,0.2493549029025104,-0.0017127063554440713,0.0,-0.00011149199169521729,-0.0001316099872347154,0.0,0.0,2.2934221292320034e-05,0.0,0.0001798265660320486,0.27659233079466244,0.1240519589401295,0.0,0.0,-0.6213111037629002,-1.0,-1.0,-0.5454487415742666,-0.4548958306747686,-0.5008238496349763,-0.3794034540090204,-0.05759037795505639,2.9841672544082907,12.42471613029413,-0.5548899151136677,0.07916666666666666,0.38333333333333336
stress_high_mass_uphill,stress_high_mass_uphill:001,gate_current,20260707_step_140000,0.16281260355688154,-0.0002629297936485517,0.0,-0.00040182723849239294,-0.0017932402485499876,0.0,0.0,4.752113947630032e-05,0.0,0.0007615968530790135,0.29346773867137177,0.13882192473065383,0.0,0.0,-0.5250724112607805,-0.9999999995471586,-0.7169845685984387,-0.47177778763380984,-0.45278206009361954,-0.5250724112607805,0.0,-0.0577758709029671,3.1945592138328873,16.399496604029384,-0.5250724112607805,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:002,gate_current,20260707_step_140000,-0.03754368418060494,-0.0002538107829114719,0.0,-7.468687990232203e-05,-0.001720516903555347,0.0,0.0,4.6072595471454564e-05,0.0,0.0007070543443331856,0.3196889382778369,0.16323657915765735,0.0,0.0,-0.4891377064712519,-0.9999999979428572,-0.5299730766060831,-0.47155252700694417,-0.45278206009361954,-0.4891377064712519,-0.011436170735917184,-0.05835064041925875,2.9742661903452765,15.812158225155407,-0.48940460154494303,0.0,0.025
stress_high_mass_uphill,stress_high_mass_uphill:003,gate_current,20260707_step_140000,1.6305307901188826,-0.008697812846889086,0.0,-0.00042353810221275323,-0.0007175345925496956,0.0,-0.00012359241420425993,7.908909520421004e-05,0.0,0.0007412282275442439,0.3550261103705266,0.1545166273266552,0.004166666666666667,0.0,-0.7202585427443384,-1.0,-1.0,-0.6781179959615485,-0.41753780246441874,-0.4832670698419914,-0.5878746508182333,-0.07225110882345898,2.8781901112747463,3.8469537405795116,-0.5768354429594699,0.0,0.7583333333333333
